Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,Duplicati.Library,OAuthHelper,F:\newReposMay17\duplicati_duplicati\Duplicati\Library\Backend\OAuthHelper\OAuthHelper.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: Duplicati.Library.OAuthHelper' Duplicati.Library.Strings.OAuthHelper
Unutilized Abstraction,Duplicati.Library.Strings,OAuthHelper,F:\newReposMay17\duplicati_duplicati\Duplicati\Library\Backend\OAuthHelper\Strings.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
