Implementation smell,Namespace,Class,File,Method,Description
Magic Number,DSGraphEdit,Form1,C:\repos\FerozAhmed_DSGraphEdit\DSGraphEdit\Form1.cs,Form1_Load,The following statement contains a magic number: _graphNavigator.Show (_filtersForm.Pane' DockAlignment.Top' 0.25);  
Magic Number,DSGraphEdit,PropertiesDialog,C:\repos\FerozAhmed_DSGraphEdit\DSGraphEdit\PropertiesDialog.cs,PropertiesDialog,The following statement contains a magic number: for (int i = 0; i < 7; i++) {  	noodleStyleComboBox.Items.Add (((NoodleStyle)i).ToString ());  }  
Magic Number,DSGraphEdit,PropertiesDialog,C:\repos\FerozAhmed_DSGraphEdit\DSGraphEdit\PropertiesDialog.cs,PropertiesDialog,The following statement contains a magic number: for (int i = 0; i < 3; i++) {  	pinPlacementCombobox.Items.Add (((DaggerNodePinPlacement)i).ToString ());  }  
