Method,LOC,CC,PC
AboutForm:AboutForm,17,1,0
AboutForm:linkLabel1_LinkClicked,3,1,2
AboutForm:linkLabel2_LinkClicked,3,1,2
AboutForm:linkLabel4_LinkClicked,3,1,2
AboutForm:linkLabel3_LinkClicked,3,1,2
AboutForm:linkLabel5_LinkClicked,3,1,2
AboutForm:linkLabel6_LinkClicked,3,1,2
AboutForm:linkLabel7_LinkClicked,3,1,2
AboutForm:linkLabel8_LinkClicked,3,1,2
AboutForm:linkLabel9_LinkClicked,3,1,2
FiltersForm:FiltersForm,4,1,0
Form1:Form1,8,1,0
Form1:NewGraph,8,1,0
Form1:graphForm_FormClosing,7,1,2
Form1:Form1_Load,23,3,2
Form1:_dockPanel_ActiveContentChanged,8,2,2
Form1:newToolStripMenuItem_Click,4,1,2
Form1:renderURLToolStripMenuItem_Click,25,4,2
Form1:renderMediaFileToolStripMenuItem_Click,25,4,2
Form1:saveGraphToolStripMenuItem_Click,15,4,2
Form1:saveGraphAsToolStripMenuItem_Click,17,4,2
Form1:openGraphToolStripMenuItem_Click,20,3,2
Form1:connectToRemoteGraphToolStripMenuItem_Click,25,3,2
Form1:aboutDSGraphEditToolStripMenuItem_Click,6,1,2
Form1:viewToolStripMenuItem_DropDownOpening,5,1,2
Form1:graphNavigatorToolStripMenuItem_Click,5,2,2
Form1:filtersToolStripMenuItem_Click,5,2,2
Form1:fileToolStripMenuItem_DropDownOpening,13,2,2
Form1:saveCanvasImageToolStripMenuItem_Click,21,4,2
Form1:defaultGraphOptionsToolStripMenuItem_Click,22,4,2
GraphForm:GraphForm,7,1,0
GraphForm:GraphForm,8,1,1
GraphForm:GraphForm,12,2,1
GraphForm:SaveGraph,5,1,1
GraphNavigatorForm:GraphNavigatorForm,7,1,0
Program:Main,5,1,0
PropertiesDialog:PropertiesDialog,19,3,1
PropertiesDialog:canvasColorButton_Click,9,2,2
Resources:Resources,2,1,0
