Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
ServiceControl,StackTraceParser,3,3,0,0,2,89,10,0,0,0,0,1,,ServiceControl.Recoverability.ExceptionTypeAndStackTraceFailureClassifier
ServiceControl,EndpointInstanceId,0,6,3,0,5,58,10,0,0,-1,1,2,ServiceControl.Contracts.Operations.EndpointDetailsParser,ServiceControl.Recoverability.EndpointNameClassifier' ServiceControl.Recoverability.EndpointInstanceClassifier
ServiceControl,MetadataExtensions,0,3,0,0,3,28,6,0,0,-1,0,0,,
ServiceControl,HeaderExtensions,0,7,0,0,5,66,13,0,0,-1,1,0,ServiceControl.Infrastructure.DeterministicGuid,
ServiceControl,TypeExtensions,0,1,0,0,1,9,1,0,0,-1,0,0,,
ServiceControl.MessageAuditing,ProcessedMessage,0,2,5,0,2,27,3,0,0,-1,0,2,,ServiceControl.Infrastructure.RavenDB.Expiration.ExpiryProcessedMessageIndex' ServiceControl.CompositeViews.Messages.MessagesViewIndex
Particular.ServiceControl,Bootstrapper,12,7,2,1,3,175,11,0,0,0,14,2,Particular.ServiceControl.AllConstructorFinder' ServiceControl.CompositeViews.Messages.ApisModule' ServiceControl.Infrastructure.ShutdownNotifier' ServiceBus.Management.Infrastructure.BusInstance' ServiceBus.Management.Infrastructure.NServiceBusFactory' ServiceControl.Infrastructure.DomainEvents.DomainEvents' ServiceControl.Infrastructure.DomainEvents.IDomainEvents' ServiceBus.Management.Infrastructure.OWIN.Startup' ServiceBus.Management.Infrastructure.Settings.LoggingSettings' ServiceBus.Management.Infrastructure.Settings.Settings' ServiceControl.Infrastructure.SignalR.MessageStreamerConnection' ServiceControl.Monitoring.EndpointInstanceMonitoring' ServiceControl.Monitoring.MonitoringDataPersister' ServiceControl.Recoverability.RawEndpointFactory,ServiceControl.Hosting.Commands.ImportFailedErrorsCommand' Particular.ServiceControl.Hosting.Host
Particular.ServiceControl,AllConstructorFinder,1,1,0,0,1,9,1,0,0,0,0,1,,Particular.ServiceControl.Bootstrapper
Particular.ServiceControl,LoggingConfigurator,0,1,0,0,1,70,4,0,0,-1,1,1,ServiceBus.Management.Infrastructure.Settings.LoggingSettings,Particular.ServiceControl.Program
Particular.ServiceControl,MaintenanceBootstrapper,0,1,0,0,1,23,3,0,0,-1,4,1,Particular.ServiceControl.Hosting.HostArguments' Particular.ServiceControl.Hosting.MaintenanceHost' ServiceControl.Infrastructure.RavenDB.RavenBootstrapper' ServiceBus.Management.Infrastructure.Settings.Settings,ServiceControl.Hosting.Commands.MaintCommand
Particular.ServiceControl,Program,0,2,0,0,0,30,4,0,0,-1,4,0,Particular.ServiceControl.LoggingConfigurator' Particular.ServiceControl.Commands.CommandRunner' Particular.ServiceControl.Hosting.HostArguments' ServiceBus.Management.Infrastructure.Settings.LoggingSettings,
Particular.ServiceControl,SetupBootstrapper,2,2,0,0,2,37,3,0,0,1,5,1,ServiceBus.Management.Infrastructure.NServiceBusFactory' ServiceControl.Infrastructure.DomainEvents.DomainEvents' ServiceControl.Infrastructure.DomainEvents.IDomainEvents' ServiceBus.Management.Infrastructure.Settings.LoggingSettings' ServiceBus.Management.Infrastructure.Settings.Settings,Particular.ServiceControl.Commands.SetupCommand
NServiceBus,CombGuid,1,1,0,0,1,26,1,0,0,0,0,1,,ServiceControl.Recoverability.Editing.EditHandler
NServiceBus,RepeatedFailuresOverTimeCircuitBreaker,9,5,0,0,4,53,8,0,0,0.4,0,1,,ServiceControl.ExternalIntegrations.EventDispatcher
ServiceControl.CompositeViews.Messages,GetAllMessagesApi,0,2,0,0,1,21,2,0,0,-1,8,1,ServiceControl.CompositeViews.Messages.MessagesView' ServiceControl.CompositeViews.Messages.MessagesViewIndex' ServiceControl.CompositeViews.Messages.SortAndFilterOptions' ServiceControl.CompositeViews.Messages.MessagesViewTransformer' ServiceControl.CompositeViews.Messages.NoInput' ServiceControl.CompositeViews.Messages.QueryResult<TOut>' ServiceControl.CompositeViews.Messages.ScatterGatherApiMessageView<TInput>' ServiceBus.Management.Infrastructure.Settings.Settings,ServiceControl.CompositeViews.Messages.GetMessagesController
ServiceControl.CompositeViews.Messages,GetAllMessagesForEndpointApi,0,2,0,0,1,22,2,0,0,-1,7,1,ServiceControl.CompositeViews.Messages.MessagesView' ServiceControl.CompositeViews.Messages.MessagesViewIndex' ServiceControl.CompositeViews.Messages.SortAndFilterOptions' ServiceControl.CompositeViews.Messages.MessagesViewTransformer' ServiceControl.CompositeViews.Messages.QueryResult<TOut>' ServiceControl.CompositeViews.Messages.ScatterGatherApiMessageView<TInput>' ServiceBus.Management.Infrastructure.Settings.Settings,ServiceControl.CompositeViews.Messages.GetMessagesController
ServiceControl.CompositeViews.Messages,GetMessagesByConversationController,1,2,0,0,1,11,2,0,0,1,1,0,ServiceControl.CompositeViews.Messages.MessagesByConversationApi,
ServiceControl.CompositeViews.Messages,GetMessagesByQueryController,2,5,0,0,4,31,5,0,0,0.6,3,0,ServiceControl.CompositeViews.Messages.SearchApi' ServiceControl.CompositeViews.Messages.SearchEndpointApi' ServiceControl.CompositeViews.Messages.Input,
ServiceControl.CompositeViews.Messages,GetMessagesController,2,3,0,0,2,16,3,0,0,1,3,0,ServiceControl.CompositeViews.Messages.GetAllMessagesApi' ServiceControl.CompositeViews.Messages.GetAllMessagesForEndpointApi' ServiceControl.CompositeViews.Messages.NoInput,
ServiceControl.CompositeViews.Messages,MessagesBodyTransformer,0,1,0,0,1,27,1,0,0,-1,2,1,ServiceControl.CompositeViews.Messages.Result' ServiceControl.CompositeViews.Messages.MessagesViewTransformer,ServiceControl.Operations.BodyStorage.Api.GetBodyByIdApi
ServiceControl.CompositeViews.Messages,Result,0,0,12,0,0,17,0,0,0,-1,0,3,,ServiceControl.Operations.BodyStorage.Api.GetBodyByIdApi' ServiceControl.CompositeViews.Messages.MessagesViewTransformer' ServiceControl.CompositeViews.Messages.MessagesBodyTransformer
ServiceControl.CompositeViews.Messages,MessagesByConversationApi,0,2,0,0,1,21,2,0,0,-1,7,1,ServiceControl.CompositeViews.Messages.MessagesView' ServiceControl.CompositeViews.Messages.MessagesViewIndex' ServiceControl.CompositeViews.Messages.SortAndFilterOptions' ServiceControl.CompositeViews.Messages.MessagesViewTransformer' ServiceControl.CompositeViews.Messages.QueryResult<TOut>' ServiceControl.CompositeViews.Messages.ScatterGatherApiMessageView<TInput>' ServiceBus.Management.Infrastructure.Settings.Settings,ServiceControl.CompositeViews.Messages.GetMessagesByConversationController
ServiceControl.CompositeViews.Messages,MessagesView,0,0,20,0,0,23,0,0,0,-1,3,7,ServiceControl.Contracts.Operations.EndpointDetails' ServiceControl.Contracts.Operations.MessageStatus' ServiceControl.SagaAudit.SagaInfo,ServiceControl.CompositeViews.Messages.ScatterGatherApiMessageView<TInput>' ServiceControl.CompositeViews.Messages.SearchApi' ServiceControl.CompositeViews.Messages.SearchEndpointApi' ServiceControl.CompositeViews.Messages.MessagesByConversationApi' ServiceControl.CompositeViews.Messages.GetAllMessagesApi' ServiceControl.CompositeViews.Messages.MessageViewComparer' ServiceControl.CompositeViews.Messages.GetAllMessagesForEndpointApi
ServiceControl.CompositeViews.Messages,MessagesViewIndex,0,1,0,0,1,62,1,0,0,-1,6,7,ServiceControl.MessageAuditing.ProcessedMessage' ServiceControl.CompositeViews.Messages.SortAndFilterOptions' ServiceControl.Contracts.Operations.EndpointDetails' ServiceControl.Contracts.Operations.MessageStatus' ServiceControl.MessageFailures.FailedMessage' ServiceControl.MessageFailures.FailedMessageStatus,ServiceControl.CompositeViews.Messages.GetAllMessagesForEndpointApi' ServiceControl.CompositeViews.Messages.SearchApi' ServiceControl.CompositeViews.Messages.MessagesByConversationApi' ServiceControl.CompositeViews.Messages.SearchEndpointApi' ServiceControl.CompositeViews.Messages.GetAllMessagesApi' ServiceControl.Operations.BodyStorage.Api.GetBodyByIdApi' ServiceControl.Infrastructure.Extensions.RavenQueryExtensions
ServiceControl.CompositeViews.Messages,SortAndFilterOptions,0,0,12,0,0,15,0,0,0,-1,0,8,,ServiceControl.CompositeViews.Messages.GetAllMessagesApi' ServiceControl.CompositeViews.Messages.SearchEndpointApi' ServiceControl.CompositeViews.Messages.SearchApi' ServiceControl.CompositeViews.Messages.GetAllMessagesForEndpointApi' ServiceControl.CompositeViews.Messages.MessagesByConversationApi' ServiceControl.Infrastructure.Extensions.RavenQueryExtensions' ServiceControl.Operations.BodyStorage.Api.GetBodyByIdApi' ServiceControl.CompositeViews.Messages.MessagesViewIndex
ServiceControl.CompositeViews.Messages,MessagesViewTransformer,0,1,0,0,1,61,1,0,0,-1,5,6,ServiceControl.CompositeViews.Messages.Result' ServiceControl.Contracts.Operations.MessageStatus' ServiceControl.MessageFailures.FailedMessage' ServiceControl.MessageFailures.ProcessingAttempt' ServiceControl.MessageFailures.FailedMessageStatus,ServiceControl.CompositeViews.Messages.MessagesBodyTransformer' ServiceControl.CompositeViews.Messages.GetAllMessagesForEndpointApi' ServiceControl.CompositeViews.Messages.GetAllMessagesApi' ServiceControl.CompositeViews.Messages.SearchEndpointApi' ServiceControl.CompositeViews.Messages.SearchApi' ServiceControl.CompositeViews.Messages.MessagesByConversationApi
ServiceControl.CompositeViews.Messages,MessageViewComparer,9,1,0,0,1,69,2,0,0,0,3,1,ServiceControl.CompositeViews.Messages.MessagesView' ServiceControl.CompositeViews.Messages.Comparer' ServiceControl.CompositeViews.Messages.Reverse,ServiceControl.CompositeViews.Messages.ScatterGatherApiMessageView<TInput>
ServiceControl.CompositeViews.Messages,Comparer,1,3,0,0,3,16,3,0,0,1,0,1,,ServiceControl.CompositeViews.Messages.MessageViewComparer
ServiceControl.CompositeViews.Messages,Reverse,1,2,0,0,2,9,2,0,0,1,0,1,,ServiceControl.CompositeViews.Messages.MessageViewComparer
ServiceControl.CompositeViews.Messages,NoInput,1,1,0,1,0,7,1,0,0,0,0,3,,ServiceControl.CompositeViews.Messages.GetAllMessagesApi' ServiceControl.CompositeViews.Messages.ScatterGatherApiNoInput<TOut>' ServiceControl.CompositeViews.Messages.GetMessagesController
