Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework' ServiceControl.Config.UI.MessageBox,ServiceControl.Config.App' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx' ServiceControl.Config.UI.MessageBox.ExceptionMessageBox' ServiceControl.Config.UI.MessageBox.SliderDialogViewModel' ServiceControl.Config.UI.MessageBox.ReportCardViewModel
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.Commands' ServiceControl.Config.UI.AdvancedOptions,ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.AdvancedOptions.MonitoringAdvancedViewModel' ServiceControl.Config.UI.AdvancedOptions.ServiceControlAdvancedViewModel
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.Commands' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.Commands' ServiceControl.Config.UI.NoInstances' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.NoInstances.NoInstancesViewModel' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.Commands' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework' ServiceControl.Config.UI.MessageBox' ServiceControl.Config.Framework,ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx' ServiceControl.Config.UI.MessageBox.ExceptionMessageBox' ServiceControl.Config.UI.MessageBox.SliderDialogViewModel' ServiceControl.Config.UI.MessageBox.ReportCardViewModel
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.Framework,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.Framework' ServiceControl.Config.UI.MessageBox,ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx' ServiceControl.Config.UI.MessageBox.ExceptionMessageBox' ServiceControl.Config.UI.MessageBox.SliderDialogViewModel' ServiceControl.Config.UI.MessageBox.ReportCardViewModel
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.Framework,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.Framework' ServiceControl.Config.UI.AdvancedOptions' ServiceControl.Config.Commands' ServiceControl.Config.UI.NoInstances' ServiceControl.Config.UI.Shell,ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx' ServiceControl.Config.UI.AdvancedOptions.MonitoringAdvancedViewModel' ServiceControl.Config.UI.AdvancedOptions.ServiceControlAdvancedViewModel' ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.NoInstances.NoInstancesViewModel' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.UI.AdvancedOptions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.UI.AdvancedOptions' ServiceControl.Config.Commands' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.UI.AdvancedOptions.MonitoringAdvancedViewModel' ServiceControl.Config.UI.AdvancedOptions.ServiceControlAdvancedViewModel' ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.UI.MessageBox,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.UI.MessageBox' ServiceControl.Config.Commands' ServiceControl.Config.UI.NoInstances' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.UI.MessageBox.ExceptionMessageBox' ServiceControl.Config.UI.MessageBox.SliderDialogViewModel' ServiceControl.Config.UI.MessageBox.ReportCardViewModel' ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.NoInstances.NoInstancesViewModel' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.UI.Shell,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.UI.InstanceDetails,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.UI.InstanceDetails' ServiceControl.Config.Commands,ServiceControl.Config.UI.InstanceDetails.InstanceDetailsViewModel' ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.UI.InstanceDetails,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.UI.InstanceDetails' ServiceControl.Config.Commands' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.UI.InstanceDetails.InstanceDetailsViewModel' ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Cyclic Dependency,ServiceControl.Config,ServiceControl.Config.UI.InstanceDetails,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceControl.Config.UI.InstanceDetails' ServiceControl.Config.Commands' ServiceControl.Config.UI.NoInstances' ServiceControl.Config.UI.Shell' ServiceControl.Config.Framework,ServiceControl.Config.UI.InstanceDetails.InstanceDetailsViewModel' ServiceControl.Config.Commands.AddMonitoringInstanceCommand' ServiceControl.Config.Commands.DeleteMonitoringlnstanceCommand' ServiceControl.Config.Commands.EditMonitoringInstanceCommand' ServiceControl.Config.Commands.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.Commands.UpgradeMonitoringInstanceCommand' ServiceControl.Config.Commands.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.NoInstances.NoInstancesViewModel' ServiceControl.Config.UI.Shell.FeedBackAttachment' ServiceControl.Config.UI.Shell.ShellViewModel' ServiceControl.Config.Framework.Command' ServiceControl.Config.Framework.IWindowManagerEx' ServiceControl.Config.Framework.WindowManagerEx
Unstable Dependency,ServiceControl.Config,ServiceControl.Config,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ServiceControl.Config.UI.MessageBox,ServiceControl.Config.ExceptionMessageBox
Unstable Dependency,ServiceControl.Config,ServiceControl.Config.Framework,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ServiceControl.Config.UI.MessageBox' ServiceControl.Config.UI.Shell,ServiceControl.Config.Framework.SliderDialogViewModel' ServiceControl.Config.Framework.ShellViewModel' ServiceControl.Config.Framework.MessageBoxViewModel' ServiceControl.Config.Framework.YesNoCancelViewModel
Unstable Dependency,ServiceControl.Config,ServiceControl.Config.UI.AdvancedOptions,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ServiceControl.Config.Commands,ServiceControl.Config.UI.AdvancedOptions.DeleteMonitoringlnstanceCommand' ServiceControl.Config.UI.AdvancedOptions.StartServiceControlInMaintenanceModeCommand' ServiceControl.Config.UI.AdvancedOptions.DeleteServiceControlInstanceCommand
Unstable Dependency,ServiceControl.Config,ServiceControl.Config.Validation,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ServiceControlInstaller.Engine.Instances,ServiceControl.Config.Validation.InstanceFinder' ServiceControl.Config.Validation.TransportInfo
Unstable Dependency,ServiceControl.Config,ServiceControl.Config.UI.InstanceDetails,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ServiceControl.Config.Commands,ServiceControl.Config.UI.InstanceDetails.EditServiceControlInstanceCommand' ServiceControl.Config.UI.InstanceDetails.EditMonitoringInstanceCommand' ServiceControl.Config.UI.InstanceDetails.UpgradeServiceControlInstanceCommand' ServiceControl.Config.UI.InstanceDetails.UpgradeMonitoringInstanceCommand' ServiceControl.Config.UI.InstanceDetails.AdvancedMonitoringOptionsCommand' ServiceControl.Config.UI.InstanceDetails.AdvancedServiceControlOptionsCommand
Unstable Dependency,ServiceControl.Config,ServiceControl.Config.UI.NoInstances,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ServiceControl.Config.Commands,ServiceControl.Config.UI.NoInstances.AddServiceControlInstanceCommand
