Method,LOC,CC,PC
FindFileByTodaysDateAndMatchingEndString:FindFileByTodaysDateAndMatchingEndString,6,1,1
FindFileByTodaysDateAndMatchingEndString:GetFile,3,1,2
IFileFinder:GetFile,1,1,1
QuartzJobScheduler:QuartzJobScheduler,4,1,0
QuartzJobScheduler:Run,8,1,0
TriggerListener:TriggerFired,3,1,2
TriggerListener:VetoJobExecution,3,1,2
TriggerListener:TriggerMisfired,3,1,1
TriggerListener:TriggerComplete,3,1,3
JobListener:JobToBeExecuted,3,1,1
JobListener:JobExecutionVetoed,3,1,1
JobListener:JobWasExecuted,3,1,2
Plugin:Plugin,4,1,0
Plugin:Initialize,4,1,2
Plugin:Start,2,1,0
Plugin:Shutdown,2,1,0
TestJob:Execute,8,2,1
