Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,LogViewCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\LogViewCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,ColonyView,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\ColonyView.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,ComponentDesignViewCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\ComponentDesignViewCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,ComponentTemplateViewCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\ComponentTemplateViewCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,MissileDesignCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\MissileDesignCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Pulsar4X.CrossPlatformUI.Commands,NewGame,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\NewGame.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: Pulsar4X.CrossPlatformUI.Commands.NewGame' Pulsar4X.CrossPlatformUI.Views.NewGame
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,ShipDesignViewCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\ShipDesignViewCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,ShipViewCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\ShipViewCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,SystemInfoCMD,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\SystemInfoCMD.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI.Commands,SystemMap,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\Commands\SystemMap.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI,ICallback,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\CustomControls\RenderCanvas.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Pulsar4X.CrossPlatformUI,Callback,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\CustomControls\RenderCanvas.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,Pulsar4X.CrossPlatformUI,MainForm,C:\repos\Pulsar4xDevs_Pulsar4x\Pulsar4X\Pulsar4X.CrossPlatformUI\MainForm.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: DisplayException
