Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,Login,The length of the statement  "                IdentityResult result = await IdentityManager.Authentication.CheckPasswordAndSignInAsync(AuthenticationManager' model.UserName' model.Password' model.RememberMe); " is 162.
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,Disassociate,The length of the statement  "            IdentityResult result = await IdentityManager.Logins.RemoveLoginAsync(User.Identity.GetUserId()' loginProvider' providerKey); " is 125.
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,Manage,The length of the statement  "                    IdentityResult result = await IdentityManager.Passwords.ChangePasswordAsync(User.Identity.GetUserName()' model.OldPassword' model.NewPassword); " is 143.
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,Manage,The length of the statement  "                    IdentityResult result = await IdentityManager.Logins.AddLocalLoginAsync(userId' User.Identity.GetUserName()' model.NewPassword); " is 128.
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,ExternalLogin,The length of the statement  "            return new ChallengeResult(provider' Url.Action("ExternalLoginCallback"' "Account"' new { loginProvider = provider' ReturnUrl = returnUrl })); " is 142.
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,ExternalLoginConfirmation,The length of the statement  "                IdentityResult result = await IdentityManager.Authentication.CreateAndSignInExternalUserAsync(AuthenticationManager' new User(model.UserName)); " is 143.
Long Statement,WebApplicationMvcGlimpse.Controllers,AccountController,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,ExternalLoginsList,The length of the statement  "            return (ActionResult)PartialView("_ExternalLoginsListPartial"' new List<AuthenticationDescription>(AuthenticationManager.GetExternalAuthenticationTypes())); " is 156.
Long Statement,WebApplicationMvcGlimpse.Controllers,ChallengeResult,D:\research\architectureSmells\repos1\TelerikAcademy_SchoolAcademy\2015-02-ASP.NET-MVC\02. ASP.NET MVC Essentials\WebApplicationMvcGlimpse\Controllers\AccountController.cs,ExecuteResult,The length of the statement  "                context.HttpContext.GetOwinContext().Authentication.Challenge(new AuthenticationProperties() { RedirectUrl = RedirectUrl }' LoginProvider); " is 139.
