Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Browser,12,29,1,1,22,772,281,0,0,0,3,4
WatinControlStringHandler,2,3,8,0,1,164,19,0,0,0.33,0,1
Win32,0,3,0,0,3,9,3,0,0,0,0,1
