Method,LOC,CC,PC
Facade:ValidateArgs,21,4,1
Facade:WriteTrxFileAsHTML,20,3,1
Facade:RunTests,85,13,1
Facade:LoadResultPlugIns,17,4,0
Facade:CheckMethodIsAClassSetupMethod,4,1,1
Facade:CheckMethodIsAClassTeardownMethod,4,1,1
Facade:CheckMethodIsATestSetupMethod,4,1,1
Facade:CheckMethodIsATestTeardownMethod,4,1,1
Facade:ExecuteMethods,5,2,2
Facade:ExecuteTestMethods,70,4,6
Facade:CheckClassIsATestClass,4,1,1
Facade:CheckMethodIsATestMethod,4,1,1
Facade:CheckForAttributes,13,3,3
Facade:ShowAttributeData,15,4,1
Facade:ShowValueOrArray,11,3,1
Facade:GetAssembly,11,2,1
Facade:WriterHeader,8,3,1
Facade:GetFullAssemblyPath,18,4,1
Program:Main,15,3,1
Stats:Stats,5,1,0
Stats:AddGlobalFailCount,3,1,0
Stats:AddGlobalInconclusiveCount,3,1,0
Stats:AddGlobalPassCount,3,1,0
Stats:AddGlobalCount,3,1,0
Stats:StartLocalTime,3,1,0
Stats:ResetLocalTime,3,1,0
Stats:GetFinalResult,11,1,0
