Method,LOC,CC,PC
XingApi:XingApi,3,1,1
XingApi:GetUser,6,1,2
XingApi:GetCurrentUser,6,1,1
XingApi:GetCurrentUserID,5,1,0
XingApi:FindUserByEmailAddress,5,1,2
XingApi:FindUserByEmailAddresses,9,1,2
XingApi:GetJobPosting,6,1,2
XingApi:SearchForJob,18,4,5
XingApi:GetJobRecommendations,14,3,4
XingApi:GetConversations,17,4,5
XingApi:CreateConversation,16,4,4
XingApi:ShowConversation,11,2,4
XingApi:MarkConversationAsRead,5,1,2
XingApi:AddContactToConversation,5,1,3
XingApi:ShowConversationMessages,14,3,5
XingApi:ShowMessage,5,1,4
XingApi:MarkMessageAsRead,5,1,3
XingApi:MarkMessageAsUnread,5,1,3
XingApi:CreateMessage,10,2,3
XingApi:DeleteConversation,5,1,2
XingApi:PostStatus,12,3,2
XingApi:GetUserProfileMessage,5,1,1
XingApi:UpdateUserProfileMessage,10,2,3
XingApi:GetContacts,17,4,5
XingApi:GetContactTags,5,1,2
XingApi:GetSharedContacts,17,4,5
XingApi:GetIncomingContactRequest,14,3,4
XingApi:GetSentContactRequest,13,3,3
XingApi:InitiateContactRequest,10,2,2
XingApi:AcceptContactRequest,5,1,2
XingApi:DenyContactRequest,5,1,2
XingApi:GetContactPath,11,2,4
XingApi:GetBookmarks,14,3,4
XingApi:CreateBookmark,5,1,2
XingApi:DeleteBookmark,5,1,2
XingApi:GetNewtorkFeed,3,1,1
XingApi:GetNewtorkFeedSince,3,1,4
XingApi:GetNewtorkFeedUntil,3,1,4
XingApi:GetNewtorkFeed,17,4,5
XingApi:GetUserFeed,3,1,1
XingApi:GetUserFeedSince,3,1,3
XingApi:GetUserFeedUntil,3,1,4
XingApi:GetUserFeed,14,3,4
XingApi:GetActivity,6,1,2
XingApi:ShareActivity,12,3,2
XingApi:DeleteActivity,5,1,1
XingApi:GetComments,14,3,4
XingApi:AddComment,12,3,2
XingApi:DeleteComment,5,1,2
XingApi:GetLikes,14,3,4
XingApi:Like,5,1,1
XingApi:Unlike,5,1,1
XingApi:GetProfileVisits,19,5,5
XingApi:CreateProfileVisit,5,1,1
XingApi:GetRecommendations,17,4,5
XingApi:BlockRecommendation,5,1,2
XingApi:SendInvitations,13,3,3
XingApi:UpdateGeoLocation,13,2,5
XingApi:GetNearbyUsers,14,3,4
XingApi:GenerateTimestamp,4,1,1
XingApi:AppendUserFields,11,3,3
XingApi:AppendToUri,16,4,2
XingApi:MakeGetRequest,5,1,1
XingApi:MakePostRequest,5,1,1
XingApi:MakeDeleteRequest,5,1,1
XingApi:MakePutRequest,5,1,1
XingApi:SendRequest,13,2,1
XingApi:ProcessResponse,14,4,1
UserFieldsExtensions:ToDescriptionString,4,1,1
IAuthorization:InitializeGetRequest,1,1,1
IAuthorization:InitializePostRequest,1,1,1
IAuthorization:InitializePutRequest,1,1,1
IAuthorization:InitializeDeleteRequest,1,1,1
OAuthAuthorization:OAuthAuthorization,6,2,1
OAuthAuthorization:InitializeGetRequest,3,1,1
OAuthAuthorization:InitializePostRequest,3,1,1
OAuthAuthorization:InitializePutRequest,3,1,1
OAuthAuthorization:InitializeDeleteRequest,3,1,1
OAuthAuthorization:Dispose,4,1,0
OAuthAuthorization:Dispose,7,3,1
WebOAuthAuthorization:WebOAuthAuthorization,2,1,2
WebOAuthAuthorization:WebOAuthAuthorization,3,1,3
WebOAuthAuthorization:BeginAuthorize,3,1,0
WebOAuthAuthorization:BeginAuthorize,3,1,1
WebOAuthAuthorization:CompleteAuthorize,8,2,0
