Implementation smell,Namespace,Class,File,Method,Description
Long Statement,CodeReason.Reports.Math,MathMLControl,D:\research\architectureSmells\repos\jogibear9988_CodeReason.Reports\CodeReason.Reports.Math\MathMLControl.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/CodeReason.Reports.Math;component/mathmlcontrol.xaml"' System.UriKind.Relative); " is 126.
Long Statement,CodeReason.Reports.Math,MathMLToSVGviaXSLT,D:\research\architectureSmells\repos\jogibear9988_CodeReason.Reports\CodeReason.Reports.Math\MathMLToSVGviaXSLT.cs,_convert,The length of the statement  "                var file = Path.Combine(System.IO.Path.GetDirectoryName(System.Reflection.Assembly.GetExecutingAssembly().GetName().CodeBase)' "libs\\pMML2SVG\\pmml2svg.xsl"); " is 159.
