Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Wintellect.Sterling.Server.Azure.TableStorage,Driver,5,20,4,0,16,317,28,0,2,0.1,1,0,Wintellect.Sterling.Server.Azure.TableStorage.Lock,
Wintellect.Sterling.Server.Azure.TableStorage,Lock,1,1,0,0,1,17,2,0,0,0,0,1,,Wintellect.Sterling.Server.Azure.TableStorage.Driver
Wintellect.Sterling.Server.Azure.TableStorage,SterlingFileSystemException,0,1,0,0,1,7,1,0,1,-1,0,0,,
Wintellect.Sterling.Server.Azure.TableStorage,StorageExtensions,0,8,0,0,8,89,8,0,0,-1,0,0,,
