Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Xamaridea.VisualStudioPlugin_UnitTests.MenuItemTests,MenuItemTest,D:\research\architectureSmells\repos\EgorBo_Xamaridea\Xamaridea.VisualStudioPlugin\Xamaridea.VisualStudioPlugin_UnitTests\MenuItemTests\MenuItemCallback.cs,InitializeMenuCommand,The length of the statement  "            CommandID menuCommandID = new CommandID(EgorBo.Xamaridea_VisualStudioPlugin.GuidList.guidXamaridea_VisualStudioPluginCmdSet' (int)EgorBo.Xamaridea_VisualStudioPlugin.PkgCmdIDList.cmdidOpenInIdeaCommand); " is 203.
Long Statement,Xamaridea.VisualStudioPlugin_UnitTests.MenuItemTests,MenuItemTest,D:\research\architectureSmells\repos\EgorBo_Xamaridea\Xamaridea.VisualStudioPlugin\Xamaridea.VisualStudioPlugin_UnitTests\MenuItemTests\MenuItemCallback.cs,InitializeMenuCommand,The length of the statement  "            System.Reflection.MethodInfo info = typeof(Package).GetMethod("GetService"' BindingFlags.Instance | BindingFlags.NonPublic); " is 124.
Long Statement,Xamaridea.VisualStudioPlugin_UnitTests.MenuItemTests,MenuItemTest,D:\research\architectureSmells\repos\EgorBo_Xamaridea\Xamaridea.VisualStudioPlugin\Xamaridea.VisualStudioPlugin_UnitTests\MenuItemTests\MenuItemCallback.cs,InitializeMenuCommand,The length of the statement  "            OleMenuCommandService mcs = info.Invoke(package' new object[] { (typeof(IMenuCommandService)) }) as OleMenuCommandService; " is 122.
Long Statement,Xamaridea.VisualStudioPlugin_UnitTests.MenuItemTests,MenuItemTest,D:\research\architectureSmells\repos\EgorBo_Xamaridea\Xamaridea.VisualStudioPlugin\Xamaridea.VisualStudioPlugin_UnitTests\MenuItemTests\MenuItemCallback.cs,MenuItemCallback,The length of the statement  "            System.Reflection.MethodInfo info = package.GetType().GetMethod("MenuItemCallback"' BindingFlags.Instance | BindingFlags.NonPublic); " is 132.
Magic Number,Xamaridea.VisualStudioPlugin_UnitTests,UIShellServiceMock,D:\research\architectureSmells\repos\EgorBo_Xamaridea\Xamaridea.VisualStudioPlugin\Xamaridea.VisualStudioPlugin_UnitTests\MenuItemTests\UIShellServiceMock.cs,ShowMessageBoxCallBack,The following statement contains a magic number: arguments.SetParameter(10' (int)System.Windows.Forms.DialogResult.Yes);
