Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Poderosa.Terminal' Poderosa,Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.AbstractTerminal' Poderosa.GEnv,Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.AbstractTerminal' Poderosa.GEnv
Cyclic Dependency,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Poderosa.Terminal' Poderosa' Poderosa.Forms,Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.AbstractTerminal' Poderosa.GEnv' Poderosa.Forms.WarningWithDisableOption,Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.AbstractTerminal' Poderosa.GEnv' Poderosa.Forms.WarningWithDisableOption
Cyclic Dependency,TerminalEmulator,Poderosa.Forms,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Poderosa.Forms' Poderosa.Terminal' Poderosa' Poderosa.Terminal' Poderosa,Poderosa.Forms.WarningWithDisableOption' Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.AbstractTerminal' Poderosa.GEnv,Poderosa.Forms.WarningWithDisableOption' Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.AbstractTerminal' Poderosa.GEnv
Unstable Dependency,TerminalEmulator,Poderosa,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Poderosa.Terminal,Poderosa.ITerminalEmulatorOptions' Poderosa.TerminalEmulatorPlugin,Poderosa.ITerminalEmulatorOptions' Poderosa.TerminalEmulatorPlugin
God Component,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 171,Poderosa.Terminal.State' Poderosa.Terminal.IntelliSenseMode' Poderosa.Terminal.IntelliSenseSort' Poderosa.Terminal.SchemeMenuGroup' Poderosa.Terminal.MatchForwardResult' Poderosa.Terminal.ComplementStatus' Poderosa.Terminal.LogFileCheckResult' Poderosa.Terminal.PanePosition' Poderosa.Terminal.WarningOption' Poderosa.Terminal.AltKeyAction' Poderosa.Terminal.MouseButtonAction' Poderosa.Terminal.KeyboardStyle' Poderosa.Terminal.TerminalMouseAction' Poderosa.Terminal.ControlCode' Poderosa.Terminal.ScrollBarValues' Poderosa.Terminal.ProcessCharResult' Poderosa.Terminal.BasicCopyPasteMenuGroup' Poderosa.Terminal.AdvancedCopyPasteMenuGroup' Poderosa.Terminal.TerminalBufferMenuGroup' Poderosa.Terminal.SelectionMenuGroup' Poderosa.Terminal.TransmitNLGroup' Poderosa.Terminal.EncodingGroup' Poderosa.Terminal.TerminalSendSpecialGroup' Poderosa.Terminal.ITerminalControlHost' Poderosa.Terminal.TerminalEmulatorConstants' Poderosa.Terminal.ISimpleLogSettings' Poderosa.Terminal.TerminalMode' Poderosa.Terminal.MouseTrackingState' Poderosa.Terminal.MouseTrackingProtocol' Poderosa.Terminal.ISO2022JPByteProcessor' Poderosa.Terminal.ISO2022JPKanaByteProcessor' Poderosa.Terminal.ISO2022KRByteProcessor' Poderosa.Terminal.ICommandResultProcessorMenuItem' Poderosa.Terminal.CommandResultDocument' Poderosa.Terminal.UTF8Profile' Poderosa.Terminal.UTF8_LatinProfile' Poderosa.Terminal.IntelliSenseMenuGroup' Poderosa.Terminal.IShellSchemeDynamicChangeListener' Poderosa.Terminal.IIntelliSenseCandidateExtension' Poderosa.Terminal.FixedStyleKeyFunction' Poderosa.Terminal.IBinaryLogger' Poderosa.Terminal.IModalCharacterTask' Poderosa.Terminal.ITerminalEmulatorOptions' Poderosa.Terminal.InvalidOptionException' Poderosa.Terminal.PromptInfo' Poderosa.Terminal.UnknownEscapeSequenceException' Poderosa.Terminal.IntPair' Poderosa.Terminal.StandardTerminalEmulatorMenuGroup' Poderosa.Terminal.IAutoLogFileFormatter' Poderosa.Terminal.IDynamicCaptionFormatter' Poderosa.Terminal.TerminalInitializeInfo' Poderosa.Terminal.ILogSettings' Poderosa.Terminal.ICharDecoder' Poderosa.Terminal.ICommandResultProcessor' Poderosa.Terminal.IShellCommandExecutor' Poderosa.Terminal.PopupCommandResult' Poderosa.Terminal.CacheByEncodingType<T>' Poderosa.Terminal.ToggleIntelliSenseCommand' Poderosa.Terminal.ToggleIntelliSenseMenuItem' Poderosa.Terminal.IIntelliSenseItem' Poderosa.Terminal.IIntelliSenseCandidateList' Poderosa.Terminal.LogUtil' Poderosa.Terminal.ITextLogger' Poderosa.Terminal.IModalTerminalTask' Poderosa.Terminal.IPromptProcessor' Poderosa.Terminal.StandardTerminalMenuItem' Poderosa.Terminal.TerminalSettingMenuGroup' Poderosa.Terminal.IAbstractTerminalHost' Poderosa.Terminal.CustomKeySettings' Poderosa.Terminal.DrawingPerformance' Poderosa.Terminal.ITerminalSettingsChangeListener' Poderosa.Terminal.KeyboardInfo' Poderosa.Terminal.LocalEchoChanger' Poderosa.Terminal.CaptionChanger' Poderosa.Terminal.IByteProcessor' Poderosa.Terminal.EscapeSequenceBuffer' Poderosa.Terminal.CopyCommandResult' Poderosa.Terminal.CommandAdapter' Poderosa.Terminal.CommandResultViewerControl' Poderosa.Terminal.SetShellSchemeCommand' Poderosa.Terminal.IIntelliSenseItemCollection' Poderosa.Terminal.KeepAlive' Poderosa.Terminal.Entry' Poderosa.Terminal.ILoggerBase' Poderosa.Terminal.IXmlLogger' Poderosa.Terminal.PromptRecognizerPreferences' Poderosa.Terminal.ICharProcessor' Poderosa.Terminal.ITerminalEmulatorService' Poderosa.Terminal.PromptCheckerWithTimer' Poderosa.Terminal.IMultiLogSettings' Poderosa.Terminal.NewLineChangeHandler' Poderosa.Terminal.EncodingChangeHandler' Poderosa.Terminal.LocalEchoHandler' Poderosa.Terminal.IntelliSenseHandler' Poderosa.Terminal.ShellSchemeChangeHandler' Poderosa.Terminal.XTermPreferences' Poderosa.Terminal.ByteProcessorBuffer' Poderosa.Terminal.ASCIIByteProcessor' Poderosa.Terminal.DECLineByteProcessor' Poderosa.Terminal.CJKByteProcessor' Poderosa.Terminal.CommandResultViewerFactory' Poderosa.Terminal.Encoder' Poderosa.Terminal.ISO8859_1Profile' Poderosa.Terminal.ShiftJISProfile' Poderosa.Terminal.EUCJPProfile' Poderosa.Terminal.UTF8ProfileBase' Poderosa.Terminal.GB2312Profile' Poderosa.Terminal.Big5Profile' Poderosa.Terminal.EUCCNProfile' Poderosa.Terminal.EUCKRProfile' Poderosa.Terminal.OEM850Profile' Poderosa.Terminal.SelectIntelliSenseSchemeMenuFolder' Poderosa.Terminal.SchemeMenuItem' Poderosa.Terminal.IShellScheme' Poderosa.Terminal.KeyFunction' Poderosa.Terminal.LoggerBase' Poderosa.Terminal.BinaryLogger' Poderosa.Terminal.BinaryLoggerList' Poderosa.Terminal.IModalTerminalTaskSite' Poderosa.Terminal.CommandCategory' Poderosa.Terminal.MouseWheelHandler' Poderosa.Terminal.SimpleLogSettings' Poderosa.Terminal.ITerminalSettings' Poderosa.Terminal.TerminalSettingsSerializer' Poderosa.Terminal.TerminalUtil' Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.PopupStyleCommandResultRecognizer' Poderosa.Terminal.Decoder' Poderosa.Terminal.IntelliSenseBox' Poderosa.Terminal.TextLoggerList' Poderosa.Terminal.StandardTerminalEmulatorMenuFolder' Poderosa.Terminal.TerminalEmulatorMouseHandler' Poderosa.Terminal.TerminalToolBar' Poderosa.Terminal.TerminalToolBarInstance' Poderosa.Terminal.XmlLoggerList' Poderosa.Terminal.LineCache' Poderosa.Terminal.CommandResultRecognizer' Poderosa.Terminal.CharQueue' Poderosa.Terminal.IShellSchemeCollection' Poderosa.Terminal.IntelliSenseItem' Poderosa.Terminal.DefaultLogger' Poderosa.Terminal.ModalTerminalTaskSite,Poderosa.Terminal.ICharDecoder' Poderosa.Terminal.ISO2022CharDecoder' Poderosa.Terminal.ByteProcessorBuffer' Poderosa.Terminal.IByteProcessor' Poderosa.Terminal.ASCIIByteProcessor' Poderosa.Terminal.DECLineByteProcessor' Poderosa.Terminal.CJKByteProcessor' Poderosa.Terminal.ISO2022JPByteProcessor' Poderosa.Terminal.ISO2022JPKanaByteProcessor' Poderosa.Terminal.ISO2022KRByteProcessor' Poderosa.Terminal.EscapeSequenceBuffer' Poderosa.Terminal.State' Poderosa.Terminal.ICommandResultProcessor' Poderosa.Terminal.ICommandResultProcessorMenuItem' Poderosa.Terminal.IShellCommandExecutor' Poderosa.Terminal.CommandResultProcessorBase' Poderosa.Terminal.PopupCommandResult' Poderosa.Terminal.CopyCommandResult' Poderosa.Terminal.CommandResultRecognizer' Poderosa.Terminal.PopupStyleCommandResultRecognizer' Poderosa.Terminal.CommandAdapter' Poderosa.Terminal.CommandResultSession' Poderosa.Terminal.CommandResultViewerControl' Poderosa.Terminal.CommandResultDocument' Poderosa.Terminal.CommandResultViewerFactory' Poderosa.Terminal.EncodingProfile' Poderosa.Terminal.Decoder' Poderosa.Terminal.Encoder' Poderosa.Terminal.ISO8859_1Profile' Poderosa.Terminal.ShiftJISProfile' Poderosa.Terminal.EUCJPProfile' Poderosa.Terminal.UTF8ProfileBase' Poderosa.Terminal.UTF8Profile' Poderosa.Terminal.UTF8_LatinProfile' Poderosa.Terminal.GB2312Profile' Poderosa.Terminal.Big5Profile' Poderosa.Terminal.EUCCNProfile' Poderosa.Terminal.EUCKRProfile' Poderosa.Terminal.OEM850Profile' Poderosa.Terminal.CacheByEncodingType<T>' Poderosa.Terminal.IntelliSenseMode' Poderosa.Terminal.IntelliSenseSort' Poderosa.Terminal.CharQueue' Poderosa.Terminal.IntelliSense' Poderosa.Terminal.IntelliSenseCandidateList' Poderosa.Terminal.IntelliSenseContext' Poderosa.Terminal.ToggleIntelliSenseCommand' Poderosa.Terminal.SetShellSchemeCommand' Poderosa.Terminal.IntelliSenseMenuGroup' Poderosa.Terminal.ToggleIntelliSenseMenuItem' Poderosa.Terminal.SelectIntelliSenseSchemeMenuFolder' Poderosa.Terminal.SchemeMenuGroup' Poderosa.Terminal.SchemeMenuItem' Poderosa.Terminal.IShellSchemeCollection' Poderosa.Terminal.IShellSchemeDynamicChangeListener' Poderosa.Terminal.IShellScheme' Poderosa.Terminal.IIntelliSenseItemCollection' Poderosa.Terminal.IIntelliSenseItem' Poderosa.Terminal.IIntelliSenseCandidateList' Poderosa.Terminal.IIntelliSenseCandidateExtension' Poderosa.Terminal.IntelliSenseItemCollection' Poderosa.Terminal.IntelliSenseItem' Poderosa.Terminal.MatchForwardResult' Poderosa.Terminal.IntelliSenseWindow' Poderosa.Terminal.ComplementStatus' Poderosa.Terminal.IntelliSenseBox' Poderosa.Terminal.KeepAlive' Poderosa.Terminal.KeyFunction' Poderosa.Terminal.Entry' Poderosa.Terminal.FixedStyleKeyFunction' Poderosa.Terminal.LoggerBase' Poderosa.Terminal.BinaryLogger' Poderosa.Terminal.DefaultLogger' Poderosa.Terminal.BinaryLoggerList' Poderosa.Terminal.TextLoggerList' Poderosa.Terminal.XmlLoggerList' Poderosa.Terminal.LogService' Poderosa.Terminal.MultiLogSettings' Poderosa.Terminal.LogFileCheckResult' Poderosa.Terminal.LogUtil' Poderosa.Terminal.ILoggerBase' Poderosa.Terminal.IBinaryLogger' Poderosa.Terminal.ITextLogger' Poderosa.Terminal.IXmlLogger' Poderosa.Terminal.ILogService' Poderosa.Terminal.IModalTerminalTask' Poderosa.Terminal.IModalCharacterTask' Poderosa.Terminal.IModalTerminalTaskSite' Poderosa.Terminal.ModalTerminalTaskSite' Poderosa.Terminal.ITerminalEmulatorOptions' Poderosa.Terminal.TerminalOptions' Poderosa.Terminal.TerminalOptionsSupplier' Poderosa.Terminal.PanePosition' Poderosa.Terminal.WarningOption' Poderosa.Terminal.AltKeyAction' Poderosa.Terminal.MouseButtonAction' Poderosa.Terminal.KeyboardStyle' Poderosa.Terminal.InvalidOptionException' Poderosa.Terminal.IPromptProcessor' Poderosa.Terminal.PromptRecognizer' Poderosa.Terminal.PromptInfo' Poderosa.Terminal.LineCache' Poderosa.Terminal.PromptRecognizerPreferences' Poderosa.Terminal.ShellSchemeCollection' Poderosa.Terminal.GenericShellScheme' Poderosa.Terminal.TerminalMouseAction' Poderosa.Terminal.AbstractTerminal' Poderosa.Terminal.EscapeSequenceTerminal' Poderosa.Terminal.ControlCode' Poderosa.Terminal.ScrollBarValues' Poderosa.Terminal.ICharProcessor' Poderosa.Terminal.ProcessCharResult' Poderosa.Terminal.UnknownEscapeSequenceException' Poderosa.Terminal.IntPair' Poderosa.Terminal.TerminalCommandTarget' Poderosa.Terminal.CommandCategory' Poderosa.Terminal.TerminalCommand' Poderosa.Terminal.StandardTerminalMenuItem' Poderosa.Terminal.StandardTerminalEmulatorMenuGroup' Poderosa.Terminal.StandardTerminalEmulatorMenuFolder' Poderosa.Terminal.BasicCopyPasteMenuGroup' Poderosa.Terminal.AdvancedCopyPasteMenuGroup' Poderosa.Terminal.TerminalBufferMenuGroup' Poderosa.Terminal.SelectionMenuGroup' Poderosa.Terminal.TerminalSettingMenuGroup' Poderosa.Terminal.TransmitNLGroup' Poderosa.Terminal.EncodingGroup' Poderosa.Terminal.TerminalSendSpecialGroup' Poderosa.Terminal.TerminalDocument' Poderosa.Terminal.IAbstractTerminalHost' Poderosa.Terminal.ITerminalControlHost' Poderosa.Terminal.ITerminalEmulatorService' Poderosa.Terminal.IAutoLogFileFormatter' Poderosa.Terminal.IDynamicCaptionFormatter' Poderosa.Terminal.TerminalInitializeInfo' Poderosa.Terminal.TerminalEmulatorConstants' Poderosa.Terminal.TerminalEmulatorPlugin' Poderosa.Terminal.CustomKeySettings' Poderosa.Terminal.PromptCheckerWithTimer' Poderosa.Terminal.TerminalControl' Poderosa.Terminal.MouseWheelHandler' Poderosa.Terminal.MouseTrackingHandler' Poderosa.Terminal.TerminalEmulatorMouseHandler' Poderosa.Terminal.DrawingPerformance' Poderosa.Terminal.TerminalTransmission' Poderosa.Terminal.TerminalSettings' Poderosa.Terminal.SimpleLogSettings' Poderosa.Terminal.ITerminalSettingsChangeListener' Poderosa.Terminal.ILogSettings' Poderosa.Terminal.ISimpleLogSettings' Poderosa.Terminal.IMultiLogSettings' Poderosa.Terminal.ITerminalSettings' Poderosa.Terminal.TerminalSettingsSerializer' Poderosa.Terminal.TerminalToolBar' Poderosa.Terminal.NewLineChangeHandler' Poderosa.Terminal.EncodingChangeHandler' Poderosa.Terminal.LocalEchoHandler' Poderosa.Terminal.IntelliSenseHandler' Poderosa.Terminal.ShellSchemeChangeHandler' Poderosa.Terminal.TerminalToolBarInstance' Poderosa.Terminal.TerminalMode' Poderosa.Terminal.TerminalUtil' Poderosa.Terminal.KeyboardInfo' Poderosa.Terminal.VT100Terminal' Poderosa.Terminal.LocalEchoChanger' Poderosa.Terminal.XmlLogger' Poderosa.Terminal.XTerm' Poderosa.Terminal.MouseTrackingState' Poderosa.Terminal.MouseTrackingProtocol' Poderosa.Terminal.CaptionChanger' Poderosa.Terminal.XTermPreferences
Feature Concentration,TerminalEmulator,Poderosa.ConnectionParam,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthType' AuthTypeMixin]' [ConnectionMethod]' [EncodingType]' [LogType]' [NewLine]' [TerminalType' TerminalTypeMixin]' [LineFeedRule]' [FlowControl]' [Parity]' [StopBits]. LCC (Lack of Component Cohesion) = 0.83,Poderosa.ConnectionParam.TerminalType' Poderosa.ConnectionParam.TerminalTypeMixin' Poderosa.ConnectionParam.ConnectionMethod' Poderosa.ConnectionParam.EncodingType' Poderosa.ConnectionParam.LogType' Poderosa.ConnectionParam.NewLine' Poderosa.ConnectionParam.LineFeedRule' Poderosa.ConnectionParam.FlowControl' Poderosa.ConnectionParam.Parity' Poderosa.ConnectionParam.StopBits,Poderosa.ConnectionParam.AuthType' Poderosa.ConnectionParam.AuthTypeMixin' Poderosa.ConnectionParam.ConnectionMethod' Poderosa.ConnectionParam.EncodingType' Poderosa.ConnectionParam.LogType' Poderosa.ConnectionParam.NewLine' Poderosa.ConnectionParam.TerminalType' Poderosa.ConnectionParam.TerminalTypeMixin' Poderosa.ConnectionParam.LineFeedRule' Poderosa.ConnectionParam.FlowControl' Poderosa.ConnectionParam.Parity' Poderosa.ConnectionParam.StopBits
Scattered Functionality,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Poderosa.Forms' Poderosa.View,Poderosa.Forms.IPoderosaForm' Poderosa.View.CharacterDocumentViewer,Poderosa.Forms.IPoderosaForm' Poderosa.View.CharacterDocumentViewer
Scattered Functionality,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Poderosa.View' Poderosa.Forms' Poderosa.Sessions,Poderosa.View.RenderProfile' Poderosa.Forms.IWindowManager' Poderosa.Sessions.ISessionManager' Poderosa.Forms.IWinFormsService' Poderosa.View.CharacterDocumentViewer,Poderosa.View.RenderProfile' Poderosa.Forms.IWindowManager' Poderosa.Sessions.ISessionManager' Poderosa.Forms.IWinFormsService' Poderosa.View.CharacterDocumentViewer
Scattered Functionality,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Poderosa.Forms' Poderosa,Poderosa.Forms.IPoderosaForm' Poderosa.IAdaptable' Poderosa.StringResource' Poderosa.Forms.IPoderosaStatusBar' Poderosa.Win32,Poderosa.Forms.IPoderosaForm' Poderosa.IAdaptable' Poderosa.StringResource' Poderosa.Forms.IPoderosaStatusBar' Poderosa.Win32
Scattered Functionality,TerminalEmulator,Poderosa.Terminal,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Poderosa.Document' Poderosa.View,Poderosa.Document.GLine' Poderosa.View.ITextSelection' Poderosa.View.CharacterDocumentViewer' Poderosa.View.Caret' Poderosa.Document.ASCIIWordBreakTable,Poderosa.Document.GLine' Poderosa.View.ITextSelection' Poderosa.View.CharacterDocumentViewer' Poderosa.View.Caret' Poderosa.Document.ASCIIWordBreakTable
