Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Kingsland.PiFaceSharp.Server,Program,D:\research\architectureSmells\repos\mikeclayton_PiFaceSharp\src\Kingsland.PiFaceSharp.Server\Program.cs,Main,The length of the statement  "                    throw new System.Configuration.ConfigurationErrorsException("The 'DeviceType' setting in app.config must be either 'Physical' or 'Emulated'."); " is 143.
Long Statement,Kingsland.PiFaceSharp.Server,Program,D:\research\architectureSmells\repos\mikeclayton_PiFaceSharp\src\Kingsland.PiFaceSharp.Server\Program.cs,Main,The length of the statement  "                throw new System.Configuration.ConfigurationErrorsException("The 'ServerPort' setting in app.config must be an unsigned integer."); " is 131.
Magic Number,Kingsland.PiFaceSharp.Server,Program,D:\research\architectureSmells\repos\mikeclayton_PiFaceSharp\src\Kingsland.PiFaceSharp.Server\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep(1000);
