Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,FluentMigrator,FluentMigrator,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator' FluentMigrator.Infrastructure,FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator' FluentMigrator.Model' FluentMigrator.Infrastructure,FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator' FluentMigrator.Infrastructure' FluentMigrator.Model' FluentMigrator.Infrastructure,FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions' FluentMigrator.Model.ConstraintDefinition
Cyclic Dependency,FluentMigrator,FluentMigrator,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator' FluentMigrator.Model' FluentMigrator.Infrastructure' FluentMigrator.Model' FluentMigrator.Infrastructure,FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.Execute,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.Execute' FluentMigrator,FluentMigrator.Builders.Execute.ExecuteExpressionRoot' FluentMigrator.Builders.Execute.PerformDBOperationExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.Execute,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.Execute' FluentMigrator' FluentMigrator.Infrastructure,FluentMigrator.Builders.Execute.ExecuteExpressionRoot' FluentMigrator.Builders.Execute.PerformDBOperationExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.Execute,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.Execute' FluentMigrator' FluentMigrator.Model' FluentMigrator.Infrastructure,FluentMigrator.Builders.Execute.ExecuteExpressionRoot' FluentMigrator.Builders.Execute.PerformDBOperationExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.Execute,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.Execute' FluentMigrator' FluentMigrator.Infrastructure' FluentMigrator' FluentMigrator.Infrastructure,FluentMigrator.Builders.Execute.ExecuteExpressionRoot' FluentMigrator.Builders.Execute.PerformDBOperationExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.IfDatabase,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.IfDatabase' FluentMigrator,FluentMigrator.Builders.IfDatabase.IfDatabaseExpressionRoot' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.IfDatabase,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.IfDatabase' FluentMigrator' FluentMigrator.Infrastructure,FluentMigrator.Builders.IfDatabase.IfDatabaseExpressionRoot' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.IfDatabase,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.IfDatabase' FluentMigrator' FluentMigrator.Model' FluentMigrator.Infrastructure,FluentMigrator.Builders.IfDatabase.IfDatabaseExpressionRoot' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Builders.IfDatabase,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Builders.IfDatabase' FluentMigrator' FluentMigrator.Infrastructure' FluentMigrator' FluentMigrator.Infrastructure,FluentMigrator.Builders.IfDatabase.IfDatabaseExpressionRoot' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Cyclic Dependency,FluentMigrator,FluentMigrator.Infrastructure,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Infrastructure' FluentMigrator.Expressions' FluentMigrator,FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions' FluentMigrator.Expressions.AlterColumnExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration
Cyclic Dependency,FluentMigrator,FluentMigrator.Infrastructure,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Infrastructure' FluentMigrator.Model' FluentMigrator.Expressions' FluentMigrator,FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions' FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Expressions.AlterColumnExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration
Cyclic Dependency,FluentMigrator,FluentMigrator.Infrastructure,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Infrastructure' FluentMigrator' FluentMigrator.Model' FluentMigrator.Expressions' FluentMigrator,FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Expressions.AlterColumnExpression
Cyclic Dependency,FluentMigrator,FluentMigrator.Expressions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Expressions' FluentMigrator,FluentMigrator.Expressions.AlterColumnExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration
Cyclic Dependency,FluentMigrator,FluentMigrator.Expressions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Expressions' FluentMigrator' FluentMigrator.Model,FluentMigrator.Expressions.AlterColumnExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition
Cyclic Dependency,FluentMigrator,FluentMigrator.Expressions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Expressions' FluentMigrator.Builders.Execute' FluentMigrator' FluentMigrator.Model,FluentMigrator.Expressions.AlterColumnExpression' FluentMigrator.Builders.Execute.ExecuteExpressionRoot' FluentMigrator.Builders.Execute.PerformDBOperationExpression' FluentMigrator.MigrationBase' FluentMigrator.AutoScriptMigration' FluentMigrator.Model.ConstraintDefinition
Cyclic Dependency,FluentMigrator,FluentMigrator.Model,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FluentMigrator.Model' FluentMigrator.Infrastructure,FluentMigrator.Model.ConstraintDefinition' FluentMigrator.Infrastructure.MigrationInfo' FluentMigrator.Infrastructure.DefaultMigrationConventions
Unstable Dependency,FluentMigrator,FluentMigrator,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): FluentMigrator.Builders.IfDatabase,FluentMigrator.IfDatabaseExpressionRoot
