Method,LOC,CC,PC
Announcer:Heading,3,1,1
Announcer:Say,3,1,1
Announcer:Emphasize,3,1,1
Announcer:Sql,6,3,1
Announcer:ElapsedTime,4,2,1
Announcer:Error,7,2,1
Announcer:Error,3,1,1
Announcer:Write,0,1,2
CompositeAnnouncer:CompositeAnnouncer,3,1,1
CompositeAnnouncer:Heading,3,1,1
CompositeAnnouncer:Say,3,1,1
CompositeAnnouncer:Emphasize,3,1,1
CompositeAnnouncer:Sql,3,1,1
CompositeAnnouncer:ElapsedTime,3,1,1
CompositeAnnouncer:Error,3,1,1
CompositeAnnouncer:Error,7,2,1
CompositeAnnouncer:Write,3,1,2
CompositeAnnouncer:Each,4,2,1
NullAnnouncer:Write,2,1,2
ConsoleAnnouncer:Header,12,1,0
ConsoleAnnouncer:HorizontalRule,3,1,0
ConsoleAnnouncer:Heading,7,1,1
ConsoleAnnouncer:Say,5,1,1
ConsoleAnnouncer:Emphasize,5,1,1
ConsoleAnnouncer:ElapsedTime,4,1,1
ConsoleAnnouncer:Error,5,1,1
ConsoleAnnouncer:Write,3,1,1
ConsoleAnnouncer:Write,3,1,2
TextWriterAnnouncer:TextWriterAnnouncer,2,1,1
TextWriterAnnouncer:TextWriterAnnouncer,3,1,1
TextWriterAnnouncer:Heading,4,1,1
TextWriterAnnouncer:ElapsedTime,4,1,1
TextWriterAnnouncer:Write,4,1,2
TextWriterWithGoAnnouncer:TextWriterWithGoAnnouncer,1,1,1
TextWriterWithGoAnnouncer:TextWriterWithGoAnnouncer,1,1,1
TextWriterWithGoAnnouncer:Sql,6,3,1
AnnouncerExtensions:Heading,3,1,3
AnnouncerExtensions:Say,3,1,3
AnnouncerExtensions:Error,3,1,3
MaintenanceLoader:MaintenanceLoader,16,1,3
MaintenanceLoader:LoadMaintenance,12,3,1
IMaintenanceLoader:LoadMaintenance,0,1,1
IMigrationInformationLoader:LoadMigrations,0,1,0
DefaultMigrationInformationLoader:DefaultMigrationInformationLoader,2,1,4
DefaultMigrationInformationLoader:DefaultMigrationInformationLoader,2,1,4
DefaultMigrationInformationLoader:DefaultMigrationInformationLoader,2,1,5
DefaultMigrationInformationLoader:DefaultMigrationInformationLoader,7,1,5
DefaultMigrationInformationLoader:LoadMigrations,19,4,0
DefaultMigrationInformationLoader:FindMigrationTypes,8,1,0
IMigrationScope:Complete,0,1,0
IMigrationScope:Cancel,0,1,0
TrackingMigrationScope:TrackingMigrationScope,4,1,1
TrackingMigrationScope:Dispose,4,2,0
TrackingMigrationScope:Complete,5,2,0
TrackingMigrationScope:Cancel,5,2,0
TrackingMigrationScope:DoComplete,2,1,0
TrackingMigrationScope:DoCancel,2,1,0
TransactionalMigrationScope:TransactionalMigrationScope,5,2,2
TransactionalMigrationScope:DoComplete,3,1,0
TransactionalMigrationScope:DoCancel,3,1,0
NoOpMigrationScope:Dispose,2,1,0
NoOpMigrationScope:Complete,2,1,0
NoOpMigrationScope:Cancel,2,1,0
IMigrationScopeStarter:BeginScope,0,1,0
InvalidMigrationException:InvalidMigrationException,4,1,2
MigrationScopeHandler:MigrationScopeHandler,3,1,1
MigrationScopeHandler:BeginScope,5,1,0
MigrationScopeHandler:CreateOrWrapMigrationScope,5,3,1
MigrationScopeHandler:GuardAgainstActiveMigrationScope,3,2,0
MigrationValidator:MigrationValidator,2,1,0
MigrationValidator:MigrationValidator,4,1,2
MigrationValidator:ApplyConventionsToAndValidateExpressions,17,4,2
MigrationValidator:AppendError,3,1,3
IAnnouncer:Heading,0,1,1
IAnnouncer:Say,0,1,1
IAnnouncer:Emphasize,0,1,1
IAnnouncer:Sql,0,1,1
IAnnouncer:ElapsedTime,0,1,1
IAnnouncer:Error,0,1,1
IAnnouncer:Error,0,1,1
IAnnouncer:Write,0,1,2
IFormattingAnnouncer:Heading,0,1,2
IFormattingAnnouncer:Say,0,1,2
IFormattingAnnouncer:Error,0,1,2
IMigrationRunner:Up,0,1,1
IMigrationRunner:Down,0,1,1
IMigrationRunner:MigrateUp,0,1,0
IMigrationRunner:MigrateUp,0,1,1
IMigrationRunner:Rollback,0,1,1
IMigrationRunner:RollbackToVersion,0,1,1
IMigrationRunner:MigrateDown,0,1,1
IMigrationRunner:ValidateVersionOrder,0,1,0
IMigrationRunner:ListMigrations,0,1,0
IProfileLoader:ApplyProfiles,0,1,0
IProfileLoader:FindProfilesIn,0,1,2
IVersionLoader:DeleteVersion,0,1,1
IVersionLoader:GetVersionTableMetaData,0,1,0
IVersionLoader:LoadVersionInfo,0,1,0
IVersionLoader:RemoveVersionTable,0,1,0
