Project,Namespace,Ca types,Ce types
Git-GUI,GG.Converters,,GG.Libraries.IconUtil
Git-GUI,GG.Libraries,GG.MainWindowViewModel' GG.UserControls.ChangesetHistory' GG.RepositoryViewModel' GG.Converters.ExtensionToImageConverter' GG.UserControls.ChangesetHistoryContextMenu' GG.Models.Commit' GG.UserControls.CommitPanel' GG.UserControls.StatusGrid' GG.UserControls.StatusGridContextMenu' GG.UserControls.NewTabPage' GG.MainWindow,GG.RepositoryViewModel' GG.Models.Commit' GG.Models.Branch
Git-GUI,GG.UserControls,GG.RepositoryViewModel,GG.Models.Commit' GG.RepositoryViewModel' GG.Models.Branch' GG.Libraries.RepoUtil' GG.Models.DetachedHead' GG.Models.RecentCommitMessage' GG.Libraries.UIHelper' GG.Models.StatusItem' GG.Libraries.ChangesetGraph' GG.MainWindowViewModel' GG.UserControls.Dialogs.PromptDialog
Git-GUI,GG.UserControls.Dialogs,GG.RepositoryViewModel' GG.UserControls.NewTabPage,
Git-GUI,GG.UserControls.LeftToolbarContextMenus,,GG.RepositoryViewModel
Git-GUI,GG,GG.Libraries.ChangesetGraph' GG.UserControls.ChangesetHistoryContextMenu' GG.UserControls.CommitPanel' GG.UserControls.StatusGrid' GG.UserControls.StatusGridContextMenu' GG.UserControls.NewTabPage' GG.UserControls.LeftToolbarContextMenus.TagContextMenu' GG.Models.Branch,GG.Models.Branch' GG.Models.Commit' GG.Libraries.RepoUtil' GG.Models.Tag' GG.UserControls.Dialogs.PromptDialog' GG.UserControls.Dialogs.ConfirmDialog' GG.Models.StatusItem' GG.Libraries.UIHelper' GG.UserControls.Dialogs.ButtonsSet' GG.UserControls.ChangesetHistory' GG.Libraries.FileUtil' GG.Libraries.RepositoryConfiguration' GG.Libraries.Configuration
Git-GUI,GG.Libraries.Animation,,
Git-GUI,GG.Models,GG.Libraries.ChangesetGraph' GG.Libraries.RepoUtil' GG.UserControls.ChangesetHistoryContextMenu' GG.RepositoryViewModel' GG.UserControls.CommitPanel' GG.UserControls.StatusGridContextMenu,GG.RepositoryViewModel' GG.Libraries.RepoUtil
Git-GUI,GG.ViewModels,,
Git-GUI,GG.Properties,,
Git-GUI,XamlGeneratedNamespace,,
