Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Person,0,0,2,0,0,11,0,0,1,0,0,1
DemoController,0,1,0,0,1,22,2,0,1,0,3,1
Program,0,1,0,0,1,7,1,0,0,0,3,0
