Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Codaxy.Dextop.Api,DextopApiHandler,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiHandler.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Codaxy.Dextop.Api,DextopApiAutofacModule,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiModule.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Codaxy.Dextop.Api,DextopApiRegistration,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiModule.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Codaxy.Dextop.Api,ReadResult,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiProxyController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: data
Unnecessary Abstraction,Codaxy.Dextop.Api,ExtendedReadResult,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiProxyController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: total
Unnecessary Abstraction,Codaxy.Dextop.Api,ILifetimeService,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\ILifetimeService.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Codaxy.Dextop.Api,ILifetimeService,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\ILifetimeService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Cyclically-dependent Modularization,Codaxy.Dextop.Api,DextopApiContext,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiContext.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Codaxy.Dextop.Api.DextopApiContext' Codaxy.Dextop.Api.DextopApiController
Cyclically-dependent Modularization,Codaxy.Dextop.Api,StandardActionInvoker,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiInvoker.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Codaxy.Dextop.Api.StandardActionInvoker' Codaxy.Dextop.Api.DextopApiController
Cyclically-dependent Modularization,Codaxy.Dextop.Api,ProxyActionInvoker,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiProxyController.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Codaxy.Dextop.Api.ProxyActionInvoker' Codaxy.Dextop.Api.DextopApiController
Cyclically-dependent Modularization,Codaxy.Dextop.Api,DextopApiContext,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiContext.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Codaxy.Dextop.Api.DextopApiContext' Codaxy.Dextop.Api.DextopApiController' Codaxy.Dextop.Api.StandardActionInvoker
Cyclically-dependent Modularization,Codaxy.Dextop.Api,ProxyActionInvoker,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiProxyController.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Codaxy.Dextop.Api.ProxyActionInvoker' Codaxy.Dextop.Api.DextopApiController' Codaxy.Dextop.Api.DextopApiContext
Rebellious Hierarchy,Codaxy.Dextop.Api,DextopApiPreprocessor,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiPreprocessor.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: LoadCache
Wide Hierarchy,Codaxy.Dextop.Api,DextopApiController,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\DextopApiController.cs,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: Codaxy.Dextop.Showcase.Demos.Api.ApiFileDownloadWindowController' Codaxy.Dextop.Showcase.Demos.Api.ApiFileUploadFormWindowController' Codaxy.Dextop.Showcase.Demos.Api.GenericProxyController<E'Id>' Codaxy.Dextop.Showcase.Demos.Remoting.ApiGrid' Codaxy.Dextop.Showcase.Demos.Remoting.FavoriteSportLookup' Codaxy.Dextop.Showcase.Demos.Remoting.ApiTree' Codaxy.Dextop.Showcase.Demos.Remoting.ApiGridWithFormEditorController' Codaxy.Dextop.Showcase.Demos.Remoting.FirstApiDemo' Codaxy.Dextop.Api.TestController1' Codaxy.Dextop.Api.TestController2' Codaxy.Dextop.Api.TestController3' Codaxy.Dextop.Api.TestController4' Codaxy.Dextop.Api.DisposableController
Rebellious Hierarchy,Codaxy.Dextop.Modules,DextopApiModule,D:\research\architectureSmells\repos\codaxy_dextop\Libraries\Codaxy.Dextop.Api\Modules\DextopApiModule.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: RegisterLoaders' InitResources
