Namespace,Type,Method,LOC,CC,PC
Codaxy.Dextop.Data,DextopModelDynamicArraySerializer,DextopModelDynamicArraySerializer,1,1,1
Codaxy.Dextop.Data,DextopModelDynamicArraySerializer,BuildValueProvider,3,1,1
Codaxy.Dextop.Data,DextopGridLookupColumnAttribute,ToGridHeader,11,3,2
Codaxy.Dextop.Data,DextopGridRemoteLookupColumnAttribute,DextopGridRemoteLookupColumnAttribute,5,1,2
Codaxy.Dextop.Data,DextopGridRemoteLookupColumnAttribute,ToGridHeader,24,8,2
Codaxy.Dextop.Data,DextopGridRemoteLookupColumnAttribute,GetListConfig,18,8,0
Codaxy.Dextop.Data,DextopDataProxyAdapter<Model>,DextopDataProxyAdapter,5,2,1
Codaxy.Dextop.Data,DextopDataProxyAdapter<Model>,Create,3,1,1
Codaxy.Dextop.Data,DextopDataProxyAdapter<Model>,Destroy,3,1,1
Codaxy.Dextop.Data,DextopDataProxyAdapter<Model>,Update,3,1,1
Codaxy.Dextop.Data,DextopDataProxyAdapter<Model>,Read,3,1,1
Codaxy.Dextop.Data,DextopReadProxyAdapter<T>,DextopReadProxyAdapter,5,2,1
Codaxy.Dextop.Data,DextopReadProxyAdapter<T>,Create,3,1,1
Codaxy.Dextop.Data,DextopReadProxyAdapter<T>,Destroy,3,1,1
Codaxy.Dextop.Data,DextopReadProxyAdapter<T>,Update,3,1,1
Codaxy.Dextop.Data,DextopReadProxyAdapter<T>,Read,3,1,1
Codaxy.Dextop.Data,DextopFunctionDataProxy<T>,DextopFunctionDataProxy,5,2,1
Codaxy.Dextop.Data,DextopFunctionDataProxy<T>,Read,3,1,1
Codaxy.Dextop.Data,DextopDataProxy<T>,Create,3,1,1
Codaxy.Dextop.Data,DextopDataProxy<T>,Destroy,3,1,1
Codaxy.Dextop.Data,DextopDataProxy<T>,Update,3,1,1
Codaxy.Dextop.Data,DextopDataProxy<T>,Read,0,1,1
Codaxy.Dextop.Data,DextopGridColumnAttribute,DextopGridColumnAttribute,5,1,0
Codaxy.Dextop.Data,DextopGridColumnAttribute,ToGridHeader,26,1,2
Codaxy.Dextop.Data,DextopGridColumn,DextopGridColumn,4,1,0
Codaxy.Dextop.Data,DextopGridColumn,GetAlignmentByType,15,3,0
Codaxy.Dextop.Data,DextopGridColumn,WriteProperties,42,6,1
Codaxy.Dextop.Data,DextopReadFilter,GetLimit,6,2,0
Codaxy.Dextop.Data,DextopReadFilter,GetStart,3,1,0
Codaxy.Dextop.Data,IDextopReadProxy,Read,0,1,1
Codaxy.Dextop.Data,IDextopReadProxy,Read,0,1,1
Codaxy.Dextop.Data,IDextopDataProxy,Create,0,1,1
Codaxy.Dextop.Data,IDextopDataProxy,Destroy,0,1,1
Codaxy.Dextop.Data,IDextopDataProxy,Update,0,1,1
Codaxy.Dextop.Data,IDextopDataProxy,Create,0,1,1
Codaxy.Dextop.Data,IDextopDataProxy,Destroy,0,1,1
Codaxy.Dextop.Data,IDextopDataProxy,Update,0,1,1
Codaxy.Dextop.Data,DextopGridManager,BuildHeaders,33,8,1
Codaxy.Dextop.Data,DextopGridHeaderPreprocessor,ProcessAssemblies,41,6,4
Codaxy.Dextop.Data,DextopGridHeaderPreprocessor,WriteDictRecursively,11,3,2
Codaxy.Dextop.Data,DextopGridHeaderPreprocessor,LoadCache,3,1,3
