Namespace,Type,Method,LOC,CC,PC
FSpot.Addins.Editors,BlackoutEditor,BlackoutEditor,4,1,0
FSpot.Addins.Editors,BlackoutEditor,ConfigurationWidget,9,1,0
FSpot.Addins.Editors,BlackoutEditor,Process,8,1,2
