Project,Namespace,Ca types,Ce types
FSpot,FSpot.Bling,FSpot.Gui.WindowOpacityFader,
FSpot,FSpot.Cms,FSpot.Imaging.IImageFile' FSpot.Imaging.BaseImageFile' FSpot.Settings.FSpotConfiguration' FSpot.Gui.CompositeUtils,
FSpot,FSpot.Core,FSpot.Widgets.SelectionCollection' FSpot.Query.TagTerm' FSpot.Import.MetadataImporter' FSpot.Photo' FSpot.Database.TagStore' FSpot.Database.DbStore<T>' FSpot.Import.ImportController' FSpot.Database.MetaItem' FSpot.Database.ExportItem' FSpot.Database.PhotoStore' FSpot.Database.Jobs.Job' FSpot.Database.PhotoEventArgs' FSpot.Import.FileImportInfo' FSpot.Import.IImportController' FSpot.Import.PhotoFileTracker' FSpot.PhotoVersion' FSpot.Query.RollSet' FSpot.Database.RollStore' FSpot.Database.Jobs.SyncMetadataJob' FSpot.Query.HiddenTag' FSpot.Database.InvalidTagOperationException' FSpot.Database.TagRemoveComparer,FSpot.Utils.HashUtils' FSpot.Utils.MetadataUtils' FSpot.Settings.FSpotConfiguration' FSpot.Settings.IconSize' FSpot.Utils.GtkUtil
FSpot,FSpot,FSpot.Database.PhotoEventArgs' FSpot.Database.Jobs.CalculateHashJob' FSpot.Database.TagStore' FSpot.Import.MetadataImporter' FSpot.Database.Jobs.SyncMetadataJob' FSpot.Import.ImportController' FSpot.Database.PhotoStore' FSpot.Thumbnail.ThumbnailLoader' FSpot.Imaging.ImageLoaderThread' FSpot.Settings.Preferences' FSpot.Platform.WebProxy' FSpot.Imaging.RafImageFile' FSpot.Imaging.CiffImageFile,FSpot.Core.Category' FSpot.Core.DbItem' FSpot.Core.IPhoto' FSpot.Core.IPhotoVersion' FSpot.Core.IPhotoVersionable' FSpot.Core.PhotoChanges' FSpot.Core.Tag' FSpot.Imaging.IImageFileFactory' FSpot.Settings.FSpotConfiguration' FSpot.Thumbnail.IThumbnailService' FSpot.Utils.HashUtils' FSpot.Utils.PixbufUtils' FSpot.Utils.UriUtils
FSpot,FSpot.Database,FSpot.Database.Jobs.JobData' FSpot.Database.Jobs.Job' FSpot.Database.Jobs.SyncMetadataJob' FSpot.Import.IImportController' FSpot.Import.ImportController' FSpot.Database.Jobs.CalculateHashJob' FSpot.Import.MetadataImporter,FSpot.Imaging.IImageFileFactory' FSpot.Thumbnail.IThumbnailService' FSpot.Core.DbItem' FSpot.Core.DbItemEventArgs<T>' FSpot.Database.Jobs.CalculateHashJob' FSpot.Database.Jobs.Job' FSpot.Database.Jobs.JobData' FSpot.Database.Jobs.SyncMetadataJob' Banshee.Kernel.JobPriority' Banshee.Kernel.Scheduler' FSpot.Jobs.JobStatus' FSpot.Utils.TinyIoCContainer' FSpot.Settings.FSpotConfiguration' FSpot.Core.PhotosChanges' FSpot.Photo' FSpot.Core.IPhoto' FSpot.Core.IPhotoVersion' FSpot.Core.PhotoChanges' FSpot.Core.Tag' FSpot.PhotoVersion' FSpot.Query.ConditionWrapper' FSpot.Query.HiddenTag' FSpot.Query.IOrderCondition' FSpot.Query.IQueryCondition' FSpot.Query.OrOperator' FSpot.Query.TagTerm' FSpot.Utils.HashUtils' FSpot.Core.Roll' FSpot.Core.Category' FSpot.Settings.Preferences' FSpot.Utils.GdkUtils
FSpot,FSpot.Database.Jobs,FSpot.Database.Updater' FSpot.Database.PhotoStore' FSpot.Database.JobStore' FSpot.Database.TagStore,FSpot.Photo' FSpot.Database.IDb' FSpot.Database.JobStore' FSpot.Core.DbItem' Banshee.Kernel.IJob' Banshee.Kernel.JobPriority' FSpot.Jobs.JobStatus' FSpot.Core.Tag' FSpot.Settings.FSpotConfiguration' FSpot.Settings.Preferences' FSpot.Utils.MetadataUtils
FSpot,FSpot.FileSystem,FSpot.Utils.MetadataUtils' FSpot.Thumbnail.XdgDirectoryService' FSpot.Imaging.ImageFileFactory' FSpot.Import.FileImportSource' FSpot.Import.ImportController' FSpot.Import.MultiFileImportSource' FSpot.Import.PhotoFileTracker' FSpot.Thumbnail.ImageThumbnailer' FSpot.Thumbnail.ThumbnailService' FSpot.Thumbnail.ThumbnailerFactory,FSpot.Utils.TinyIoCContainer
FSpot,FSpot.Gui,,FSpot.Cms.Profile' FSpot.Utils.GdkUtils' FSpot.Bling.DoubleAnimation
FSpot,FSpot.Transitions,,
FSpot,FSpot.Widgets,,FSpot.Settings.FSpotConfiguration' FSpot.Utils.PixbufUtils' FSpot.Utils.GtkUtil' FSpot.Utils.DelayedOperation' FSpot.Core.BrowsableEventArgs' FSpot.Core.IBrowsableCollection' FSpot.Core.IBrowsableItemChanges' FSpot.Core.IPhoto
