Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ClientDataAccess,0,2,0,0,2,190,4,0,0,0,1,3
FastRandom,6,11,0,0,11,316,21,0,0,0.77,0,1
CLP,0,3,0,0,2,318,46,0,0,0,1,1
Errhandle,0,1,0,0,1,59,2,0,0,0,2,3
Globals,1,1,35,1,0,186,1,0,0,0,0,7
StopWatch,3,3,0,0,3,39,4,0,0,0.22,0,1
PLOG,3,6,0,0,4,128,48,0,0,0,1,2
LoadGlobals,0,2,0,0,2,67,7,0,0,0,1,1
Program,0,1,0,0,0,158,16,0,0,0,10,0
CallerThreadContext,5,4,2,0,2,85,10,0,0,1,0,1
WorkItemCancelException,0,4,0,0,4,19,4,0,0,0,0,1
WorkItemTimeoutException,0,4,0,0,4,19,4,0,0,0,0,1
WorkItemResultException,0,4,0,0,4,19,4,0,0,0,0,1
WorkItemPriority,0,0,0,0,0,8,0,0,0,0,0,5
IHasWorkItemPriority,0,0,1,0,0,6,0,1,0,0,0,1
IWorkItemsGroup,0,15,2,0,0,32,15,2,0,0,3,3
CallToPostExecute,0,0,0,0,0,8,0,0,0,0,0,7
IWorkItemResult,0,11,6,0,0,134,11,0,0,0,0,3
SmartThreadPool,28,55,6,12,36,1046,96,0,1,0.95,14,5
STPStartInfo,5,2,5,0,2,85,2,0,1,0,1,2
WIGStartInfo,6,2,6,0,2,98,2,1,0,0,2,3
WorkItemInfo,6,2,6,0,2,97,2,0,0,0,3,5
PriorityQueue,4,6,1,0,5,175,12,0,0,0.46,1,2
STPPerformanceCounterType,0,0,0,0,0,20,0,0,0,0,0,2
STPPerformanceCounter,3,2,1,0,2,28,2,0,0,0,0,1
STPPerformanceCounters,4,3,1,0,0,51,5,0,0,0.56,1,2
STPInstancePerformanceCounter,1,7,0,0,6,46,8,1,0,0.29,2,1
STPInstanceNullPerformanceCounter,0,4,0,0,4,16,4,0,1,0,0,1
ISTPInstancePerformanceCounters,0,5,0,0,0,8,5,2,0,0,0,1
STPInstancePerformanceCounters,2,9,0,0,7,76,14,0,1,0.67,4,1
NullSTPInstancePerformanceCounters,1,8,1,0,7,35,8,0,1,0,0,1
CanceledWorkItemsGroup,2,0,1,1,0,13,0,0,0,0,0,2
IInternalWorkItemResult,0,0,0,0,0,5,0,0,0,0,0,1
IWorkItem,0,0,0,0,0,3,0,1,0,0,0,0
WorkItem,15,24,6,0,4,727,70,0,1,0.94,9,4
WorkItemFactory,0,11,0,0,10,208,12,0,0,0,6,2
WorkItemsGroup,10,24,2,0,17,391,30,0,1,0.85,11,1
WorkItemsQueue,6,9,2,0,4,445,18,0,0,0.71,2,1
Tpcc,5,8,0,4,1,1110,120,0,0,0.97,4,1
TpcUtils,0,1,0,0,1,20,3,0,0,0,3,1
