Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AdjustTaxTest,0,1,0,0,1,147,6,0,0,0,13,1
CancelTaxTest,0,1,0,0,1,42,4,0,0,0,8,1
CommitTaxTest,0,1,0,0,1,39,4,0,0,0,7,1
GetTaxHistoryTest,0,1,0,0,1,55,8,0,0,0,10,1
GetTaxTest,0,1,0,0,1,142,6,0,0,0,12,1
PingTest,0,1,0,0,1,34,4,0,0,0,5,1
PostTaxTest,0,1,0,0,1,45,4,0,0,0,7,1
Program,0,1,0,0,1,14,1,0,0,0,8,0
ValidateAddressTest,0,1,0,0,1,55,4,0,0,0,9,1
Settings,1,0,3,0,0,29,0,0,0,0,0,0
AddressSvc,5,15,3,0,11,172,24,0,0,1,8,1
Profile,5,0,5,0,0,61,0,0,0,0,0,2
Message,7,0,7,0,0,80,0,0,0,0,1,2
SeverityLevel,0,0,0,0,0,15,0,0,0,0,0,10
BaseResult,3,0,3,0,0,42,0,3,0,0,2,0
IsAuthorizedResult,2,0,2,0,0,29,0,0,1,0,0,1
PingResult,1,0,1,0,0,19,0,0,1,0,0,1
ValidateResult,2,0,2,0,0,29,0,0,1,0,1,2
ValidAddress,8,0,8,0,0,89,0,0,1,0,0,2
BaseAddress,11,0,11,0,0,120,0,1,0,0,0,2
ValidateRequest,5,0,5,0,0,60,0,0,0,0,2,2
TextCase,0,0,0,0,0,13,0,0,0,0,0,2
ValidateCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
PingCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
IsAuthorizedCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
TaxSvc,14,47,4,0,35,464,72,0,0,1,33,7
AuditMessage,2,0,2,0,0,31,0,0,0,0,0,1
TaxSummaryFetchRequest,3,0,3,0,0,41,0,0,0,0,0,1
ApplyPaymentRequest,5,0,5,0,0,60,0,0,0,0,1,1
DocumentType,0,0,0,0,0,27,0,0,0,0,0,14
AdjustTaxRequest,3,0,3,0,0,39,0,0,0,0,1,2
GetTaxRequest,28,0,28,0,0,292,0,0,0,0,6,5
BaseAddress,11,0,11,0,0,119,0,0,0,0,0,3
Line,17,1,17,0,1,184,1,0,0,1,1,3
TaxOverride,4,0,4,0,0,50,0,0,0,0,1,2
TaxOverrideType,0,0,0,0,0,19,0,0,0,0,0,1
DetailLevel,0,0,0,0,0,17,0,0,0,0,0,5
ServiceMode,0,0,0,0,0,13,0,0,0,0,0,1
ReconcileTaxHistoryRequest,9,0,9,0,0,101,0,0,0,0,2,1
DocStatus,0,0,0,0,0,21,0,0,0,0,0,2
CancelTaxRequest,5,0,5,0,0,59,0,0,0,0,2,2
CancelCode,0,0,0,0,0,17,0,0,0,0,0,2
CommitTaxRequest,5,0,5,0,0,59,0,0,0,0,1,2
PostTaxRequest,10,0,10,0,0,110,0,0,0,0,1,2
GetTaxHistoryRequest,5,0,5,0,0,59,0,0,0,0,2,2
TaxAddress,15,0,15,0,0,160,0,0,0,0,0,1
TaxDetail,18,0,18,0,0,189,0,0,0,0,2,5
JurisdictionType,0,0,0,0,0,19,0,0,0,0,0,1
TaxType,0,0,0,0,0,25,0,0,0,0,0,1
TaxLine,16,1,16,0,1,176,1,0,0,1,3,4
BoundaryLevel,0,0,0,0,0,13,0,0,0,0,0,1
AccountingMethod,0,0,0,0,0,11,0,0,0,0,0,1
Message,7,0,7,0,0,80,0,0,0,0,1,8
SeverityLevel,0,0,0,0,0,15,0,0,0,0,0,2
BaseResult,3,0,3,0,0,51,0,10,0,0,2,0
TaxSummaryFetchResult,1,0,1,0,0,19,0,0,1,0,0,1
IsAuthorizedResult,2,0,2,0,0,29,0,0,1,0,0,1
PingResult,1,0,1,0,0,19,0,0,1,0,0,2
ApplyPaymentResult,1,0,1,0,0,19,0,0,1,0,0,1
SearchTaxHistoryResult,3,0,3,0,0,40,0,1,1,0,1,0
GetTaxResult,24,0,24,0,0,253,0,1,1,0,5,4
AdjustTaxResult,0,0,0,0,0,9,0,0,2,0,0,2
ReconcileTaxHistoryResult,2,0,2,0,0,30,0,0,2,0,0,1
CancelTaxResult,1,0,1,0,0,19,0,0,1,0,0,2
CommitTaxResult,1,0,1,0,0,19,0,0,1,0,0,2
PostTaxResult,1,0,1,0,0,19,0,0,1,0,0,2
GetTaxHistoryResult,2,0,2,0,0,29,0,0,1,0,2,2
Profile,5,0,5,0,0,61,0,0,0,0,0,8
GetTaxCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
GetTaxHistoryCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
PostTaxCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
CommitTaxCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
CancelTaxCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
ReconcileTaxHistoryCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
AdjustTaxCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
ApplyPaymentCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
PingCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
IsAuthorizedCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
TaxSummaryFetchCompletedEventArgs,1,1,1,0,0,19,1,0,0,0,0,1
