Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Irony.GrammarExplorer,fmGrammarExplorer,108,63,0,0,2,1980,149,0,0,0,7,1,Irony.GrammarExplorer.fmSelectGrammars' Irony.GrammarExplorer.GrammarItem' Irony.GrammarExplorer.GrammarItemList' Irony.GrammarExplorer.GrammarLoader' Irony.GrammarExplorer.fmShowException' Irony.GrammarExplorer.Highlighter.FastColoredTextBoxHighlighter' Irony.GrammarExplorer.Properties.Settings,Irony.GrammarExplorer.Program
Irony.GrammarExplorer,fmSelectGrammars,7,7,0,0,2,180,21,0,0,0.29,3,1,Irony.GrammarExplorer.GrammarItem' Irony.GrammarExplorer.GrammarItemList' Irony.GrammarExplorer.GrammarLoader,Irony.GrammarExplorer.fmGrammarExplorer
Irony.GrammarExplorer,GrammarItem,5,5,0,4,5,43,8,0,0,0,0,4,,Irony.GrammarExplorer.GrammarLoader' Irony.GrammarExplorer.GrammarItemList' Irony.GrammarExplorer.fmGrammarExplorer' Irony.GrammarExplorer.fmSelectGrammars
Irony.GrammarExplorer,GrammarItemList,0,4,0,0,4,35,8,0,0,-1,1,2,Irony.GrammarExplorer.GrammarItem,Irony.GrammarExplorer.fmSelectGrammars' Irony.GrammarExplorer.fmGrammarExplorer
Irony.GrammarExplorer,GrammarLoader,6,7,2,0,2,152,17,0,0,0.29,2,2,Irony.GrammarExplorer.GrammarItem' Irony.GrammarExplorer.CachedAssembly,Irony.GrammarExplorer.fmSelectGrammars' Irony.GrammarExplorer.fmGrammarExplorer
Irony.GrammarExplorer,CachedAssembly,5,0,0,5,0,7,0,0,0,-1,0,1,,Irony.GrammarExplorer.GrammarLoader
Irony.GrammarExplorer,EditorAdapter,9,10,1,0,6,110,22,0,0,0,3,3,Irony.GrammarExplorer.EditorViewAdapterList' Irony.GrammarExplorer.EditorViewAdapter' Irony.GrammarExplorer.fmShowException,Irony.GrammarExplorer.EditorViewAdapter' Irony.GrammarExplorer.Highlighter.FastColoredTextBoxHighlighter' Irony.GrammarExplorer.RichTextBoxHighlighter
Irony.GrammarExplorer,IUIThreadInvoker,0,1,0,0,0,3,1,2,0,-1,0,3,,Irony.GrammarExplorer.Highlighter.FastColoredTextBoxHighlighter' Irony.GrammarExplorer.RichTextBoxHighlighter' Irony.GrammarExplorer.EditorViewAdapter
Irony.GrammarExplorer,ColorizeEventArgs,1,1,0,1,1,6,1,0,0,0,0,3,,Irony.GrammarExplorer.RichTextBoxHighlighter' Irony.GrammarExplorer.Highlighter.FastColoredTextBoxHighlighter' Irony.GrammarExplorer.EditorViewAdapter
Irony.GrammarExplorer,ViewRange,2,2,0,2,2,10,2,0,0,0,0,1,,Irony.GrammarExplorer.EditorViewAdapter
Irony.GrammarExplorer,ViewData,3,1,0,3,1,11,2,0,0,0,0,1,,Irony.GrammarExplorer.EditorViewAdapter
Irony.GrammarExplorer,EditorViewAdapterList,0,0,0,0,0,1,0,0,0,-1,1,1,Irony.GrammarExplorer.EditorViewAdapter,Irony.GrammarExplorer.EditorAdapter
Irony.GrammarExplorer,EditorViewAdapter,5,14,2,0,10,148,37,0,0,0,5,4,Irony.GrammarExplorer.EditorAdapter' Irony.GrammarExplorer.IUIThreadInvoker' Irony.GrammarExplorer.ColorizeEventArgs' Irony.GrammarExplorer.ViewRange' Irony.GrammarExplorer.ViewData,Irony.GrammarExplorer.EditorViewAdapterList' Irony.GrammarExplorer.RichTextBoxHighlighter' Irony.GrammarExplorer.Highlighter.FastColoredTextBoxHighlighter' Irony.GrammarExplorer.EditorAdapter
Irony.GrammarExplorer,Program,0,5,0,0,0,38,6,0,0,-1,2,0,Irony.GrammarExplorer.fmGrammarExplorer' Irony.GrammarExplorer.fmShowException,
Irony.GrammarExplorer,fmShowException,2,4,0,0,2,63,5,0,0,0.5,0,3,,Irony.GrammarExplorer.EditorAdapter' Irony.GrammarExplorer.Program' Irony.GrammarExplorer.fmGrammarExplorer
Irony.GrammarExplorer,TokenColorTable,0,0,0,0,0,1,0,0,0,-1,0,1,,Irony.GrammarExplorer.RichTextBoxHighlighter
Irony.GrammarExplorer,RichTextBoxHighlighter,17,20,2,4,5,182,27,0,1,0.3,5,0,Irony.GrammarExplorer.EditorAdapter' Irony.GrammarExplorer.IUIThreadInvoker' Irony.GrammarExplorer.ColorizeEventArgs' Irony.GrammarExplorer.EditorViewAdapter' Irony.GrammarExplorer.TokenColorTable,
Irony.GrammarExplorer.Highlighter,FastColoredTextBoxHighlighter,20,21,2,4,5,210,31,0,1,0.29,5,1,Irony.GrammarExplorer.EditorAdapter' Irony.GrammarExplorer.IUIThreadInvoker' Irony.GrammarExplorer.ColorizeEventArgs' Irony.GrammarExplorer.EditorViewAdapter' Irony.GrammarExplorer.Highlighter.WavyLineStyle,Irony.GrammarExplorer.fmGrammarExplorer
Irony.GrammarExplorer.Highlighter,WavyLineStyle,0,3,1,0,2,25,5,0,0,-1,0,1,,Irony.GrammarExplorer.Highlighter.FastColoredTextBoxHighlighter
Irony.GrammarExplorer.Properties,Resources,2,1,2,0,0,41,1,0,0,0,0,0,,
Irony.GrammarExplorer.Properties,Settings,1,0,8,0,0,96,0,0,0,-1,0,1,,Irony.GrammarExplorer.fmGrammarExplorer
