Implementation smell,Namespace,Class,File,Method,Description
Complex Method,FirstOrderLogicLib,Formula,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Formula.cs,getFingerprints,Cyclomatic complexity of the method is 11
Long Parameter List,FirstOrderLogicLib,Formula,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Formula.cs,NormalizeDNF,The method has 5 parameters.
Long Statement,FirstOrderLogicLib.Formulas,Function,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Formulas\Function.cs,Equals,The length of the statement  "	return obj is Function && (obj as Function).Name == this.Name && (obj as Function).Parameters.SequenceEqual (this.Parameters); " is 126.
Long Statement,FirstOrderLogicLib,Formula,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Formula.cs,IsContainedIn,The length of the statement  "	return b.PositiveLiterals.IsSubsetOf (a.PositiveLiterals) && !b.PositiveLiterals.Overlaps (a.NegativeLiterals) && b.NegativeLiterals.IsSubsetOf (a.NegativeLiterals) && !b.NegativeLiterals.Overlaps (b.PositiveLiterals); " is 218.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,Render,The length of the statement  "	return string.Join ("'"' Premises.Select (f => f.Render ())) + " => " + string.Join ("'"' Conclusions.Select (f => f.Render ())); " is 129.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,ConjunctionRight,The length of the statement  "		throw new IndexOutOfRangeException ("There is no conclusion of index " + index + "' max is " + (Conclusions.Count - 1)); " is 120.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,DisjunctionRight,The length of the statement  "		throw new IndexOutOfRangeException ("There is no conclusion of index " + index + "' max is " + (Conclusions.Count - 1)); " is 120.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,NegationRight,The length of the statement  "		throw new IndexOutOfRangeException ("There is no conclusion of index " + index + "' max is " + (Conclusions.Count - 1)); " is 120.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,SubstituteLeft,The length of the statement  "		throw new IndexOutOfRangeException ("There is no premise of index " + equalityIndex + "' max is " + (Premises.Count - 1)); " is 122.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,SubstituteLeft,The length of the statement  "		throw new IndexOutOfRangeException ("There is no premise of index " + formulaIndex + "' max is " + (Premises.Count - 1)); " is 121.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,SubstituteRight,The length of the statement  "		throw new IndexOutOfRangeException ("There is no premise of index " + equalityIndex + "' max is " + (Premises.Count - 1)); " is 122.
Long Statement,FirstOrderLogicLib.Sequences,Sequence,C:\repos\Miaplaza_FirstOrderLogicLib\FirstOrderLogicLib\Sequences\Sequence.cs,SubstituteRight,The length of the statement  "		throw new IndexOutOfRangeException ("There is no conclusion of index " + formulaIndex + "' max is " + (Conclusions.Count - 1)); " is 127.
