Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Umbraco.Courier.EventHandlers.V4,UpdateLuceneIndexes,C:\repos\umbraco_Courier\Providers\Umbraco.Courier.EventHandlers.V4\UpdateLuceneIndexes.cs,Execute,The length of the statement  "                        RevisionLog.Instance.AddItemEntry(itemId' this.GetType()' "UpdateLuceneIndexes"' ex.ToString()' LogItemEntryType.Error); " is 120.
Long Statement,Umbraco.Courier.EventHandlers.V4,UpdateLuceneIndexes,C:\repos\umbraco_Courier\Providers\Umbraco.Courier.EventHandlers.V4\UpdateLuceneIndexes.cs,ReindexContent,The length of the statement  "                            RevisionLog.Instance.AddItemEntry(itemId' this.GetType()' "UpdateLuceneIndexes"' ex.ToString()' LogItemEntryType.Error); " is 120.
Long Statement,Umbraco.Courier.EventHandlers.V4,UpdateLuceneIndexes,C:\repos\umbraco_Courier\Providers\Umbraco.Courier.EventHandlers.V4\UpdateLuceneIndexes.cs,ReindexContent,The length of the statement  "                        RevisionLog.Instance.AddItemEntry(itemId' this.GetType()' "UpdateLuceneIndexes"' ex.ToString()' LogItemEntryType.Error); " is 120.
Long Statement,Umbraco.Courier.EventHandlers.V4,UpdateLuceneIndexes,C:\repos\umbraco_Courier\Providers\Umbraco.Courier.EventHandlers.V4\UpdateLuceneIndexes.cs,ReindexMedia,The length of the statement  "                        RevisionLog.Instance.AddItemEntry(itemId' this.GetType()' "UpdateLuceneIndexes"' ex.ToString()' LogItemEntryType.Error); " is 120.
Long Statement,Umbraco.Courier.DataResolvers.ItemEventProviders,UnPublishDocument,C:\repos\umbraco_Courier\Providers\Umbraco.Courier.EventHandlers.V4\UnPublishDocument.cs,Execute,The length of the statement  "                    Umbraco.Courier.Core.Diagnostics.Logging.RevisionLog.Instance.AddItemEntry(itemId' this.GetType()' "UnpushlishDocument"' ex.ToString()' Core.Diagnostics.Logging.LogItemEntryType.Error); " is 185.
Long Statement,Umbraco.Courier.DataResolvers,PropertyDataResolverProvider,C:\repos\umbraco_Courier\Providers\Umbraco.Courier.EventHandlers.V4\PropertyDataResolverProvider.cs,ShouldExecute,The length of the statement  "                return propertyData.Data.Any(x => x.Value != null && x.DataTypeEditor == DataTypeId) && (itemEvent == ItemEvent.Extracting || itemEvent == ItemEvent.Packaging); " is 160.
