Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BaseTargetAdapter,0,7,0,0,1,24,13,1,1,0,7,0
IPatchTarget,0,1,0,0,0,4,1,1,0,0,1,1
JsonNetTargetAdapter,1,7,0,0,1,81,15,0,2,0,6,1
Operation,0,6,1,0,2,29,6,6,0,0,0,3
AddOperation,0,2,1,0,2,20,2,0,1,0,0,3
CopyOperation,0,2,1,0,2,20,2,0,1,0,0,3
MoveOperation,0,2,1,0,2,20,2,0,1,0,0,3
RemoveOperation,0,2,0,0,2,14,2,0,1,0,0,3
ReplaceOperation,0,2,1,0,2,20,2,0,1,0,0,3
TestOperation,0,2,1,0,2,20,2,0,1,0,0,3
PatchDocument,1,9,1,0,8,92,19,0,0,1,9,0
