Namespace,Type,Method,LOC,CC,PC
MetaEditor.ColorShifting,ColorChangedEventArgs,ColorChangedEventArgs,4,1,2
MetaEditor.ColorShifting,ColorHandler,HSVtoColor,4,1,1
MetaEditor.ColorShifting,ColorHandler,HSVtoColor,3,1,3
MetaEditor.ColorShifting,ColorHandler,HSVtoRGB,4,1,3
MetaEditor.ColorShifting,ColorHandler,HSVtoRGB,87,7,1
MetaEditor.ColorShifting,ColorHandler,RGBtoHSV,60,5,1
MetaEditor.ColorShifting,HSV,HSV,5,1,3
MetaEditor.ColorShifting,HSV,ToString,3,1,0
MetaEditor.ColorShifting,RGB,RGB,6,1,3
MetaEditor.ColorShifting,RGB,RGB,6,1,4
MetaEditor.ColorShifting,RGB,ToString,3,1,0
MetaEditor.ColorShifting,ColorShifting,ColorShifting,18,1,0
MetaEditor.ColorShifting,ColorShifting,SetStartingColorPreview,4,1,0
MetaEditor.ColorShifting,ColorShifting,UpdateLayersPreview,12,2,0
MetaEditor.ColorShifting,ColorShifting,buttCancel_Click,3,1,2
MetaEditor.ColorShifting,ColorShifting,buttSave_Click,10,1,2
MetaEditor.ColorShifting,ColorShifting,hScrlBBlueToShift_Scroll,6,1,2
MetaEditor.ColorShifting,ColorShifting,hScrlBBlue_Scroll,7,1,2
MetaEditor.ColorShifting,ColorShifting,hScrlBGreenToShift_Scroll,6,1,2
MetaEditor.ColorShifting,ColorShifting,hScrlBGreen_Scroll,7,1,2
MetaEditor.ColorShifting,ColorShifting,hScrlBRedToShift_Scroll,6,1,2
MetaEditor.ColorShifting,ColorShifting,hScrlBRed_Scroll,7,1,2
MetaEditor.ColorShifting,ColorShifting,txtBRed_TextChanged,20,2,2
MetaEditor.ColorShifting,ColorShifting,Dispose,7,2,1
MetaEditor.ColorShifting,ColorShifting,InitializeComponent,469,1,0
MetaEditor.Components,Bitmask,Bitmask,21,1,6
MetaEditor.Components,Bitmask,Poke,21,3,0
MetaEditor.Components,Bitmask,Populate,39,5,1
MetaEditor.Components,Bitmask,Save,53,8,0
MetaEditor.Components,Bitmask,SetFocus,6,2,1
MetaEditor.Components,Bitmask,Bitmask_Enter,21,4,2
MetaEditor.Components,Bitmask,Bitmask_Leave,8,2,2
MetaEditor.Components,Bitmask,BitsToBool,9,2,0
MetaEditor.Components,Bitmask,BoolsToControls,6,2,0
MetaEditor.Components,Bitmask,MakeControls,58,10,0
MetaEditor.Components,Bitmask,checkBox1_CheckedChanged,4,1,2
MetaEditor.Components,Bitmask,getLongestName,14,4,0
MetaEditor.Components,Bitmask,Dispose,7,2,1
MetaEditor.Components,Bitmask,InitializeComponent,53,1,0
MetaEditor.Components,ColorWheel,ColorWheel,9,1,0
MetaEditor.Components,ColorWheel,ColorWheel,8,1,3
MetaEditor.Components,ColorWheel,checkForColor,27,4,4
MetaEditor.Components,ColorWheel,setTextBox,30,5,2
MetaEditor.Components,ColorWheel,updateBar,12,2,0
MetaEditor.Components,ColorWheel,updateBox,13,2,0
MetaEditor.Components,ColorWheel,GetCirclePoints,11,2,2
MetaEditor.Components,ColorWheel,SphericalToCartesian,7,1,2
MetaEditor.Components,ColorWheel,Control_LostFocus,5,1,2
MetaEditor.Components,ColorWheel,Control_TextChanged,31,6,2
MetaEditor.Components,ColorWheel,DrawBar,15,2,3
MetaEditor.Components,ColorWheel,DrawWheel,11,1,3
MetaEditor.Components,ColorWheel,GetColors,9,2,0
MetaEditor.Components,ColorWheel,InitRenderSurface,23,3,0
MetaEditor.Components,ColorWheel,InitRendering,11,2,0
MetaEditor.Components,ColorWheel,InitializeComponent,53,1,0
MetaEditor.Components,ColorWheel,OnLoad,4,1,1
MetaEditor.Components,ColorWheel,OnPaint,4,1,1
MetaEditor.Components,ColorWheel,wheelPictureBox_Paint,16,1,2
MetaEditor.Components,ColorWheel,wheelPictureBox_MouseMove,9,2,2
MetaEditor.Components,ColorWheel,wheelPictureBox_MouseUp,9,2,2
MetaEditor.Components,ColorWheel,wheelPictureBox_MouseDown,3,1,2
MetaEditor.Components,ColorWheel,wheelPictureBox_Click,3,1,2
MetaEditor.Components,ColorWheel,brightnessPictureBox_Paint,8,1,2
MetaEditor.Components,ColorWheel,ComputeRadius,3,1,1
MetaEditor.Components,ColorWheel,ComputeDiameter,3,1,1
MetaEditor.Components,ColorWheel,OnResize,9,2,1
MetaEditor.Components,ColorWheel,OnColorChanged,6,2,0
