Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AviVideoStream,5,7,5,0,7,88,9,0,1,0.71,4,0
BaseVideoStream,0,5,5,0,0,26,5,3,0,0,0,0
VideoStreamFactory,0,1,0,0,1,11,1,0,0,0,2,0
VlcVideoStream,5,8,5,0,8,88,10,0,1,0.69,0,1
WmvVideoStream,4,8,5,0,8,88,11,0,1,0.72,1,1
AudioStream,2,2,3,0,2,45,4,0,1,1,2,2
AviErrors,1,1,0,0,0,88,1,0,0,0,0,3
AviInterop,4,16,0,4,1,101,16,0,0,1,0,5
AviFile,2,4,0,0,4,42,9,0,0,0.38,5,1
AviStream,0,3,2,0,1,31,4,2,0,0,2,1
VideoStream,3,5,7,0,4,101,9,0,1,0.73,1,2
AsfImageLoader,4,7,2,0,3,94,14,0,0,0.79,0,1
