Method,LOC,CC,PC
HtmlParser:HtmlParser,2,1,1
HtmlParser:Parse,7,2,0
HtmlParser:ParseNodes,12,3,0
HtmlParser:ParseNode,3,1,0
HtmlParser:ParseText,3,1,1
HtmlParser:ParseElement,26,2,0
HtmlParser:ParseTagName,5,1,1
HtmlParser:ParseAttributes,15,4,0
HtmlParser:ParseAttribute,9,1,0
HtmlParser:ParseAttributeName,5,1,1
HtmlParser:ParseAttributeValue,8,1,1
Attribute:Attribute,3,1,1
Attribute:Attribute,3,1,2
ElementNode:ElementNode,5,1,3
ElementNode:ElementNode,2,1,2
ElementNode:ElementNode,2,1,2
Node:Node,3,1,1
TextNode:TextNode,5,1,1
Parser:Parser,4,1,1
Parser:EndOfFile,3,1,0
Parser:NextCharacter,3,1,0
Parser:StartsWith,3,1,1
Parser:StartsWith,3,1,1
Parser:ConsumeCharacter,3,1,0
Parser:ConsumeWhile,7,2,1
Parser:ConsumeWhiteSpace,3,1,1
