Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ILZ4Compressor,0,4,0,0,0,7,4,2,0,-1,0,0
ILZ4Decompressor,0,8,0,0,0,11,8,2,0,-1,0,0
LZ4,0,11,0,0,11,72,11,0,0,-1,2,1
LZ4Compressor32,18,8,0,0,5,489,10,0,1,0.25,1,1
LZ4Compressor64,18,8,0,0,5,518,10,0,1,0.25,1,1
LZ4CompressorFactory,0,1,0,0,1,9,1,0,0,-1,2,1
LZ4Decompressor32,3,8,0,0,8,354,9,0,1,0.88,1,1
LZ4Decompressor64,4,8,0,0,8,372,9,0,1,0.88,1,1
LZ4DecompressorFactory,0,1,0,0,1,9,1,0,0,-1,2,1
Lz4Layer,0,3,1,0,3,28,3,0,1,-1,2,0
LZ4Util,5,1,0,5,1,46,6,0,0,0,0,4
CRC,2,7,0,1,4,47,13,0,0,0,0,1
DataErrorException,0,1,0,0,1,9,1,0,0,-1,0,0
InvalidParamException,0,1,0,0,1,9,1,0,0,-1,0,0
ICodeProgress,0,1,0,0,0,13,1,0,0,-1,0,3
ICoder,0,1,0,0,0,25,1,2,0,-1,1,0
CoderPropID,0,0,0,0,0,66,0,0,0,-1,0,2
ISetCoderProperties,0,1,0,0,0,4,1,1,0,-1,1,0
IWriteCoderProperties,0,1,0,0,0,4,1,1,0,-1,0,0
ISetDecoderProperties,0,1,0,0,0,4,1,1,0,-1,0,0
LZMACompressor,2,3,0,0,3,32,3,0,0,0,2,1
InBuffer,7,7,0,0,7,60,9,0,0,0,0,0
OutBuffer,5,9,0,0,9,51,10,0,0,0,0,0
Base,27,1,0,27,1,77,1,0,0,0,0,2
Decoder,18,8,0,0,4,334,39,0,1,0,6,1
Encoder,58,32,0,0,6,1191,217,0,1,0.06,8,1
IInWindowStream,0,6,0,0,0,9,6,1,0,-1,0,0
IMatchFinder,0,3,0,0,0,6,3,1,1,-1,0,1
BinTree,19,14,0,0,12,291,60,0,2,0.43,1,1
InWindow,11,12,0,5,11,127,26,1,0,0,0,0
OutWindow,6,8,0,1,8,92,20,0,0,0,0,1
Encoder,7,11,0,3,11,92,21,0,0,0,0,3
Decoder,4,9,0,4,9,92,16,0,0,0,0,3
BitEncoder,7,7,0,3,6,61,13,0,0,0,1,2
BitDecoder,4,3,0,2,3,40,7,0,0,0,1,2
BitTreeEncoder,2,8,0,0,8,81,16,0,0,0,2,1
BitTreeDecoder,2,5,0,0,5,46,11,0,0,0,2,1
LzmaLayer,0,3,1,0,3,31,7,0,1,-1,2,0
