Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ConsoleApplication1,CustomerEmailTemplate,C:\repos\mikegoatly_T4TemplateSample\src\CustomerEmailTemplate.cs,Initialize,The length of the statement  "				this.Error ("The type \'ConsoleApplication1.Customer\' of the parameter \'Customer\' did not match" + " the type of the data passed to the template."); " is 151.
Long Statement,ConsoleApplication1,CustomerEmailTemplate,C:\repos\mikegoatly_T4TemplateSample\src\CustomerEmailTemplate.cs,Initialize,The length of the statement  "					this.Error ("The type \'ConsoleApplication1.Customer\' of the parameter \'Customer\' did not match" + " the type of the data passed to the template."); " is 151.
Long Statement,ConsoleApplication1,CustomerEmailTemplateBase,C:\repos\mikegoatly_T4TemplateSample\src\CustomerEmailTemplate.cs,Write,The length of the statement  "	textToAppend = textToAppend.Replace (global::System.Environment.NewLine' (global::System.Environment.NewLine + this.currentIndentField)); " is 137.
