Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MGSplitViewSample,DetailViewController,C:\research\architectureSmells\repos\mono_monotouch-bindings\MGSplitViewController\samples\MGSplitViewSample\MGSplitViewSample\DetailViewController.cs,ConfigureView,The length of the statement  "			divider.Title = (splitViewController.DividerStyle == MGSplitViewDividerStyle.Thin) ? "Enable Dragging" : "Disable Dragging";" is 124.
Long Statement,MGSplitViewSample,DetailViewController,C:\research\architectureSmells\repos\mono_monotouch-bindings\MGSplitViewController\samples\MGSplitViewSample\MGSplitViewSample\DetailViewController.cs,DividerToggled,The length of the statement  "			MGSplitViewDividerStyle style = (splitViewController.DividerStyle == MGSplitViewDividerStyle.Thin) ? MGSplitViewDividerStyle.PaneSplitter : MGSplitViewDividerStyle.Thin;" is 169.
Magic Number,MGSplitViewSample,AppDelegate,C:\research\architectureSmells\repos\mono_monotouch-bindings\MGSplitViewController\samples\MGSplitViewSample\MGSplitViewSample\AppDelegate.cs,FinishedLaunching,The following statement contains a magic number: UIViewController[] controllers = new UIViewController[2];
Magic Number,MGSplitViewSample,RootViewController,C:\research\architectureSmells\repos\mono_monotouch-bindings\MGSplitViewController\samples\MGSplitViewSample\MGSplitViewSample\RootViewController.cs,ViewDidLoad,The following statement contains a magic number: ContentSizeForViewInPopover = new SizeF (320.0f' 600.0f);
Magic Number,MGSplitViewSample,RootViewController,C:\research\architectureSmells\repos\mono_monotouch-bindings\MGSplitViewController\samples\MGSplitViewSample\MGSplitViewSample\RootViewController.cs,ViewDidLoad,The following statement contains a magic number: ContentSizeForViewInPopover = new SizeF (320.0f' 600.0f);
Magic Number,MGSplitViewSample,RootTableViewSource,C:\research\architectureSmells\repos\mono_monotouch-bindings\MGSplitViewController\samples\MGSplitViewSample\MGSplitViewSample\RootViewController.cs,RowsInSection,The following statement contains a magic number: return 10;
