Namespace,Type,Method,LOC,CC,PC
OSAE.IPCam,IPCam,RunInterface,7,1,1
OSAE.IPCam,IPCam,OwnTypes,19,3,0
OSAE.IPCam,IPCam,ProcessCommand,47,2,1
OSAE.IPCam,IPCam,Shutdown,3,1,0
OSAE.IPCam,IPCam,renameingSys,55,8,3
OSAE.IPCam,IPCam,UploadStringCallback2,4,1,2
OSAE.IPCam,IPCam,DownloadFileCallback2,4,1,2
OSAE.IPCam.Properties,Resources,Resources,2,1,0
