Project,Namespace,Ca types,Ce types
ICSharpCode.NRefactory,ICSharpCode.NRefactory.Analysis,,ICSharpCode.NRefactory.TypeSystem.ICompilation' ICSharpCode.NRefactory.TypeSystem.IUnresolvedMember' ICSharpCode.NRefactory.TypeSystem.IMethod' ICSharpCode.NRefactory.TypeSystem.INamespace' ICSharpCode.NRefactory.TypeSystem.IType' ICSharpCode.NRefactory.TypeSystem.GetMemberOptions' ICSharpCode.NRefactory.TypeSystem.ITypeDefinition' ICSharpCode.NRefactory.TypeSystem.ITypeParameter' ICSharpCode.NRefactory.TypeSystem.SignatureComparer' ICSharpCode.NRefactory.TypeSystem.TypeKind' ICSharpCode.NRefactory.TypeSystem.AssemblyQualifiedTypeName' ICSharpCode.NRefactory.TypeSystem.IAssembly' ICSharpCode.NRefactory.TypeSystem.SymbolKind' ICSharpCode.NRefactory.TypeSystem.ISymbol' ICSharpCode.NRefactory.TypeSystem.IMember
ICSharpCode.NRefactory,ICSharpCode.NRefactory.Documentation,ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractResolvedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedTypeDefinition' ICSharpCode.NRefactory.TypeSystem.IEntity' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractResolvedEntity' ICSharpCode.NRefactory.TypeSystem.AssemblyLoader,ICSharpCode.NRefactory.Editor.ITextSource' ICSharpCode.NRefactory.Editor.StringTextSource' ICSharpCode.NRefactory.TypeSystem.IEntity' ICSharpCode.NRefactory.TypeSystem.ITypeResolveContext' ICSharpCode.NRefactory.TypeSystem.ReflectionNameParseException' ICSharpCode.NRefactory.TypeSystem.IType' ICSharpCode.NRefactory.TypeSystem.ITypeDefinition' ICSharpCode.NRefactory.TypeSystem.ITypeReference' ICSharpCode.NRefactory.TypeSystem.TopLevelTypeName' ICSharpCode.NRefactory.TypeSystem.Implementation.UnknownType' ICSharpCode.NRefactory.TypeSystem.IUnresolvedEntity' ICSharpCode.NRefactory.TypeSystem.SimpleTypeResolveContext' ICSharpCode.NRefactory.TypeSystem.ArrayType' ICSharpCode.NRefactory.TypeSystem.ArrayTypeReference' ICSharpCode.NRefactory.TypeSystem.ByReferenceType' ICSharpCode.NRefactory.TypeSystem.ByReferenceTypeReference' ICSharpCode.NRefactory.TypeSystem.SymbolKind' ICSharpCode.NRefactory.TypeSystem.IMemberReference' ICSharpCode.NRefactory.TypeSystem.IMember' ICSharpCode.NRefactory.TypeSystem.IMethod' ICSharpCode.NRefactory.TypeSystem.IParameterizedMember' ICSharpCode.NRefactory.TypeSystem.ITypeParameter' ICSharpCode.NRefactory.TypeSystem.ParameterizedType' ICSharpCode.NRefactory.TypeSystem.ParameterizedTypeReference' ICSharpCode.NRefactory.TypeSystem.TypeKind' ICSharpCode.NRefactory.TypeSystem.PointerType' ICSharpCode.NRefactory.TypeSystem.PointerTypeReference' ICSharpCode.NRefactory.TypeSystem.ReflectionHelper' ICSharpCode.NRefactory.TypeSystem.Implementation.NestedTypeReference' ICSharpCode.NRefactory.TypeSystem.Implementation.TypeParameterReference' ICSharpCode.NRefactory.TypeSystem.ISymbol' ICSharpCode.NRefactory.TypeSystem.ISymbolReference' ICSharpCode.NRefactory.TypeSystem.IUnresolvedMember' ICSharpCode.NRefactory.TypeSystem.GetMemberOptions
ICSharpCode.NRefactory,ICSharpCode.NRefactory.Editor,ICSharpCode.NRefactory.Documentation.DocumentationComment' ICSharpCode.NRefactory.Documentation.XmlDocumentationProvider,ICSharpCode.NRefactory.TextLocation' ICSharpCode.NRefactory.Utils.CallbackOnDispose' ICSharpCode.NRefactory.EmptyList<T>
ICSharpCode.NRefactory,ICSharpCode.NRefactory,ICSharpCode.NRefactory.PatternMatching.OptionalNode' ICSharpCode.NRefactory.PatternMatching.INode' ICSharpCode.NRefactory.PatternMatching.Pattern' ICSharpCode.NRefactory.PatternMatching.Repeat' ICSharpCode.NRefactory.Semantics.ErrorResolveResult' ICSharpCode.NRefactory.TypeSystem.IUnresolvedFile' ICSharpCode.NRefactory.Editor.ITextAnchor' ICSharpCode.NRefactory.Editor.StringBuilderDocument' ICSharpCode.NRefactory.TypeSystem.Error' ICSharpCode.NRefactory.TypeSystem.TypeSystemExtensions' ICSharpCode.NRefactory.Editor.ReadOnlyDocument' ICSharpCode.NRefactory.TypeSystem.DomRegion' ICSharpCode.NRefactory.Editor.IDocument' ICSharpCode.NRefactory.TypeSystem.Implementation.CecilResolvedAttribute' ICSharpCode.NRefactory.Editor.TextSourceVersionProvider' ICSharpCode.NRefactory.TypeSystem.Implementation.FreezableHelper' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractResolvedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractUnresolvedMember' ICSharpCode.NRefactory.TypeSystem.AnonymousType' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultMemberReference' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedEvent' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedField' ICSharpCode.NRefactory.Semantics.InvocationResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedProperty' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DummyTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedParameterizedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractType' ICSharpCode.NRefactory.TypeSystem.ArrayType' ICSharpCode.NRefactory.Utils.MultiDictionary<TKey;TValue>' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedTypeDefinition' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleInterningProvider' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.VoidTypeDefinition,
ICSharpCode.NRefactory,ICSharpCode.NRefactory.PatternMatching,,ICSharpCode.NRefactory.Role
ICSharpCode.NRefactory,ICSharpCode.NRefactory.Semantics,ICSharpCode.NRefactory.TypeSystem.Implementation.BlobReader' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleConstantValue' ICSharpCode.NRefactory.TypeSystem.TypeSystemExtensions' ICSharpCode.NRefactory.TypeSystem.Implementation.CecilResolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedField' ICSharpCode.NRefactory.TypeSystem.IConstantValue' ICSharpCode.NRefactory.TypeSystem.IAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAssembly' ICSharpCode.NRefactory.TypeSystem.Implementation.UnresolvedSecurityDeclarationBlob' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultAttribute' ICSharpCode.NRefactory.TypeSystem.ComHelper' ICSharpCode.NRefactory.Completion.FrameworkLookup,ICSharpCode.NRefactory.TypeSystem.IType' ICSharpCode.NRefactory.TypeSystem.IMember' ICSharpCode.NRefactory.TypeSystem.ByReferenceType' ICSharpCode.NRefactory.TextLocation' ICSharpCode.NRefactory.TypeSystem.SpecialType' ICSharpCode.NRefactory.TypeSystem.IMethod' ICSharpCode.NRefactory.TypeSystem.IProperty' ICSharpCode.NRefactory.TypeSystem.IVariable' ICSharpCode.NRefactory.EmptyList<T>' ICSharpCode.NRefactory.TypeSystem.IParameterizedMember' ICSharpCode.NRefactory.TypeSystem.DomRegion' ICSharpCode.NRefactory.TypeSystem.IParameter' ICSharpCode.NRefactory.TypeSystem.TypeKind' ICSharpCode.NRefactory.TypeSystem.SymbolKind' ICSharpCode.NRefactory.TypeSystem.IField' ICSharpCode.NRefactory.TypeSystem.PointerType' ICSharpCode.NRefactory.TypeSystem.INamespace' ICSharpCode.NRefactory.TypeSystem.ITypeDefinition
ICSharpCode.NRefactory,ICSharpCode.NRefactory.TypeSystem,ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedProperty' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractResolvedEntity' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractUnresolvedEntity' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedTypeDefinition' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedMethod' ICSharpCode.NRefactory.Documentation.IdStringProvider' ICSharpCode.NRefactory.TypeSystem.Implementation.BlobReader' ICSharpCode.NRefactory.Analysis.TypeGraph' ICSharpCode.NRefactory.Semantics.LocalResolveResult' ICSharpCode.NRefactory.Semantics.ByReferenceResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.MinimalCorlib' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleCompilation' ICSharpCode.NRefactory.Semantics.MemberResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.CecilResolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.UnresolvedAttributeBlob' ICSharpCode.NRefactory.Semantics.ResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultVariable' ICSharpCode.NRefactory.TypeSystem.Implementation.VariableReference' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.ParameterReference' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DummyTypeParameter' ICSharpCode.NRefactory.Semantics.TypeResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.UnresolvedSecurityAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractUnresolvedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAssembly' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedEvent' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedField' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedTypeDefinition' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedProperty' ICSharpCode.NRefactory.TypeSystem.Implementation.ExplicitInterfaceImplementationMemberReference' ICSharpCode.NRefactory.TypeSystem.Implementation.MergedNamespace' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultMemberReference' ICSharpCode.NRefactory.Documentation.IdStringMemberReference' ICSharpCode.NRefactory.TypeSystem.Implementation.TypeParameterReference' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractResolvedMember' ICSharpCode.NRefactory.Analysis.SymbolCollector' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializingMemberReference' ICSharpCode.NRefactory.TypeSystem.Implementation.NestedTypeReference' ICSharpCode.NRefactory.TypeSystem.Implementation.GetClassTypeReference' ICSharpCode.NRefactory.TypeSystem.Implementation.AccessorOwnerMemberReference' ICSharpCode.NRefactory.TypeSystem.Implementation.OwnedTypeParameterReference' ICSharpCode.NRefactory.TypeSystem.Implementation.NamespaceReference' ICSharpCode.NRefactory.TypeSystem.Implementation.MergedNamespaceReference' ICSharpCode.NRefactory.TypeSystem.Implementation.OwnedParameterReference' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedEvent' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedField' ICSharpCode.NRefactory.TypeSystem.Implementation.GetMembersHelper' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractType' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedField' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedEvent' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedProperty' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.UnknownType' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultAssemblyReference' ICSharpCode.NRefactory.TypeSystem.Implementation.KnownTypeCache' ICSharpCode.NRefactory.TypeSystem.Implementation.UnresolvedSecurityDeclarationBlob' ICSharpCode.NRefactory.Analysis.AbiComparer' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleConstantValue' ICSharpCode.NRefactory.Documentation.IUnresolvedDocumentationProvider' ICSharpCode.NRefactory.Completion.CompletionExtensionMethods' ICSharpCode.NRefactory.Completion.IEntityCompletionData' ICSharpCode.NRefactory.Documentation.DocumentationComment' ICSharpCode.NRefactory.Documentation.XmlDocumentationProvider' ICSharpCode.NRefactory.Documentation.IDocumentationProvider' ICSharpCode.NRefactory.TypeSystem.Implementation.VoidTypeDefinition' ICSharpCode.NRefactory.TypeSystem.Implementation.FreezableHelper' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractFreezable' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleInterningProvider' ICSharpCode.NRefactory.Semantics.AmbiguousMemberResolveResult' ICSharpCode.NRefactory.Semantics.OperatorResolveResult' ICSharpCode.NRefactory.Semantics.Conversion' ICSharpCode.NRefactory.Semantics.ForEachResolveResult' ICSharpCode.NRefactory.Semantics.NamespaceResolveResult' ICSharpCode.NRefactory.Semantics.NamedArgumentResolveResult' ICSharpCode.NRefactory.Semantics.UnknownMethodResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedParameterizedMember' ICSharpCode.NRefactory.Semantics.InvocationResolveResult' ICSharpCode.NRefactory.Semantics.AmbiguousTypeResolveResult' ICSharpCode.NRefactory.Semantics.ConstantResolveResult' ICSharpCode.NRefactory.Semantics.ArrayAccessResolveResult' ICSharpCode.NRefactory.Documentation.GetPotentiallyNestedClassTypeReference' ICSharpCode.NRefactory.Semantics.ArrayCreateResolveResult' ICSharpCode.NRefactory.Semantics.ConversionResolveResult' ICSharpCode.NRefactory.Semantics.InitializedObjectResolveResult' ICSharpCode.NRefactory.Semantics.ErrorResolveResult' ICSharpCode.NRefactory.Semantics.SizeOfResolveResult' ICSharpCode.NRefactory.Semantics.TypeIsResolveResult' ICSharpCode.NRefactory.Semantics.TypeOfResolveResult' ICSharpCode.NRefactory.Semantics.UnknownMemberResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.BaseTypeCollector' ICSharpCode.NRefactory.TypeSystem.Implementation.TypeWithElementType' ICSharpCode.NRefactory.Semantics.ThisResolveResult' ICSharpCode.NRefactory.Completion.FrameworkLookup' ICSharpCode.NRefactory.Analysis.TypeGraphNode' ICSharpCode.NRefactory.Completion.IVariableCompletionData' ICSharpCode.NRefactory.Semantics.UnknownIdentifierResolveResult,ICSharpCode.NRefactory.EmptyList<T>' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractType' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedProperty' ICSharpCode.NRefactory.Utils.ProjectedList<TContext;TInput;TOutput>' ICSharpCode.NRefactory.TypeSystem.Implementation.TypeWithElementType' ICSharpCode.NRefactory.Semantics.TypeOfResolveResult' ICSharpCode.NRefactory.Utils.Platform' ICSharpCode.NRefactory.TextLocation' ICSharpCode.NRefactory.Semantics.ConversionResolveResult' ICSharpCode.NRefactory.Semantics.LocalResolveResult' ICSharpCode.NRefactory.Semantics.MemberResolveResult' ICSharpCode.NRefactory.Semantics.ResolveResult' ICSharpCode.NRefactory.Semantics.TypeResolveResult' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultVariable' ICSharpCode.NRefactory.TypeSystem.Implementation.BaseTypeCollector' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.UnknownType' ICSharpCode.NRefactory.Utils.TreeTraversal' ICSharpCode.NRefactory.Utils.CacheManager' ICSharpCode.NRefactory.Documentation.DocumentationComment' ICSharpCode.NRefactory.TypeSystem.Implementation.GetMembersHelper' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedEvent' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedField' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedProperty' ICSharpCode.NRefactory.TypeSystem.Implementation.DummyTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultAssemblyReference' ICSharpCode.NRefactory.TypeSystem.Implementation.GetClassTypeReference' ICSharpCode.NRefactory.TypeSystem.Implementation.NestedTypeReference' ICSharpCode.NRefactory.TypeSystem.Implementation.TypeParameterReference' ICSharpCode.NRefactory.Documentation.IDocumentationProvider' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleInterningProvider
ICSharpCode.NRefactory,ICSharpCode.NRefactory.TypeSystem.Implementation,ICSharpCode.NRefactory.TypeSystem.TypeSystemExtensions' ICSharpCode.NRefactory.TypeSystem.SpecialType' ICSharpCode.NRefactory.TypeSystem.IntersectionType' ICSharpCode.NRefactory.TypeSystem.AnonymousType' ICSharpCode.NRefactory.TypeSystem.ReflectionHelper' ICSharpCode.NRefactory.Completion.FrameworkLookup' ICSharpCode.NRefactory.TypeSystem.ParameterListComparer' ICSharpCode.NRefactory.TypeSystem.ParameterizedType' ICSharpCode.NRefactory.Documentation.IdStringProvider' ICSharpCode.NRefactory.TypeSystem.AssemblyLoader' ICSharpCode.NRefactory.TypeSystem.IType' ICSharpCode.NRefactory.TypeSystem.ByReferenceType' ICSharpCode.NRefactory.TypeSystem.PointerType' ICSharpCode.NRefactory.TypeSystem.ArrayType' ICSharpCode.NRefactory.TypeSystem.IUnresolvedTypeDefinition' ICSharpCode.NRefactory.Documentation.GetPotentiallyNestedClassTypeReference,ICSharpCode.NRefactory.Semantics.ArrayCreateResolveResult' ICSharpCode.NRefactory.Semantics.ConstantResolveResult' ICSharpCode.NRefactory.Semantics.ConversionResolveResult' ICSharpCode.NRefactory.Semantics.ErrorResolveResult' ICSharpCode.NRefactory.Semantics.Conversion' ICSharpCode.NRefactory.Semantics.ResolveResult' ICSharpCode.NRefactory.Semantics.TypeOfResolveResult' ICSharpCode.NRefactory.TypeSystem.ArrayType' ICSharpCode.NRefactory.TypeSystem.SymbolKind' ICSharpCode.NRefactory.TypeSystem.IAssembly' ICSharpCode.NRefactory.TypeSystem.ICompilation' ICSharpCode.NRefactory.TypeSystem.IMember' ICSharpCode.NRefactory.TypeSystem.IType' ICSharpCode.NRefactory.TypeSystem.ITypeDefinition' ICSharpCode.NRefactory.TypeSystem.ITypeReference' ICSharpCode.NRefactory.TypeSystem.KnownTypeCode' ICSharpCode.NRefactory.TypeSystem.SimpleTypeResolveContext' ICSharpCode.NRefactory.TypeSystem.TypeKind' ICSharpCode.NRefactory.TypeSystem.ReflectionHelper' ICSharpCode.NRefactory.TypeSystem.DomRegion' ICSharpCode.NRefactory.TypeSystem.ISymbolReference' ICSharpCode.NRefactory.TypeSystem.IVariable' ICSharpCode.NRefactory.TypeSystem.ISymbol' ICSharpCode.NRefactory.TypeSystem.ITypeResolveContext' ICSharpCode.NRefactory.EmptyList<T>' ICSharpCode.NRefactory.TypeSystem.IAttribute' ICSharpCode.NRefactory.TypeSystem.IMethod' ICSharpCode.NRefactory.Utils.LazyInit' ICSharpCode.NRefactory.TypeSystem.IUnresolvedAttribute' ICSharpCode.NRefactory.TypeSystem.ISupportsInterning' ICSharpCode.NRefactory.TypeSystem.IConstantValue' ICSharpCode.NRefactory.TypeSystem.KnownTypeReference' ICSharpCode.NRefactory.TypeSystem.SpecialType' ICSharpCode.NRefactory.TypeSystem.IFreezable' ICSharpCode.NRefactory.Documentation.DocumentationComment' ICSharpCode.NRefactory.Documentation.IDocumentationProvider' ICSharpCode.NRefactory.TypeSystem.Accessibility' ICSharpCode.NRefactory.TypeSystem.EntityType' ICSharpCode.NRefactory.TypeSystem.IUnresolvedEntity' ICSharpCode.NRefactory.TypeSystem.IEntity' ICSharpCode.NRefactory.Documentation.IUnresolvedDocumentationProvider' ICSharpCode.NRefactory.TypeSystem.TypeParameterSubstitution' ICSharpCode.NRefactory.TypeSystem.IUnresolvedMember' ICSharpCode.NRefactory.TypeSystem.IMemberReference' ICSharpCode.NRefactory.TypeSystem.IUnresolvedMethod' ICSharpCode.NRefactory.TypeSystem.InheritanceHelper' ICSharpCode.NRefactory.TypeSystem.GetMemberOptions' ICSharpCode.NRefactory.TypeSystem.ICompilationProvider' ICSharpCode.NRefactory.TypeSystem.IUnresolvedEvent' ICSharpCode.NRefactory.TypeSystem.IEvent' ICSharpCode.NRefactory.TypeSystem.IUnresolvedField' ICSharpCode.NRefactory.TypeSystem.IField' ICSharpCode.NRefactory.TypeSystem.INamedElement' ICSharpCode.NRefactory.TypeSystem.IUnresolvedProperty' ICSharpCode.NRefactory.TypeSystem.IProperty' ICSharpCode.NRefactory.TypeSystem.ITypeParameter' ICSharpCode.NRefactory.TypeSystem.VarianceModifier' ICSharpCode.NRefactory.TypeSystem.TypeVisitor' ICSharpCode.NRefactory.Utils.BusyManager' ICSharpCode.NRefactory.TypeSystem.IHasAccessibility' ICSharpCode.NRefactory.TypeSystem.InterningProvider' ICSharpCode.NRefactory.TypeSystem.IUnresolvedFile' ICSharpCode.NRefactory.TypeSystem.IUnresolvedTypeDefinition' ICSharpCode.NRefactory.Utils.BitVector16' ICSharpCode.NRefactory.TypeSystem.IParameterizedMember' ICSharpCode.NRefactory.TypeSystem.IAssemblyReference' ICSharpCode.NRefactory.TypeSystem.IParameter' ICSharpCode.NRefactory.TypeSystem.ComHelper' ICSharpCode.NRefactory.TypeSystem.FullTypeName' ICSharpCode.NRefactory.TypeSystem.ParameterListComparer' ICSharpCode.NRefactory.TypeSystem.SignatureComparer' ICSharpCode.NRefactory.Utils.ExtensionMethods' ICSharpCode.NRefactory.Utils.MultiDictionary<TKey;TValue>' ICSharpCode.NRefactory.TypeSystem.IUnresolvedAssembly' ICSharpCode.NRefactory.TypeSystem.INamespace' ICSharpCode.NRefactory.TypeSystem.TopLevelTypeName' ICSharpCode.NRefactory.TypeSystem.TopLevelTypeNameComparer' ICSharpCode.NRefactory.Utils.ProjectedList<TContext;TInput;TOutput>' ICSharpCode.NRefactory.TypeSystem.IUnresolvedParameter' ICSharpCode.NRefactory.TypeSystem.IUnresolvedTypeParameter' ICSharpCode.NRefactory.TypeSystem.ParameterizedType' ICSharpCode.NRefactory.TypeSystem.DefaultSolutionSnapshot' ICSharpCode.NRefactory.TypeSystem.ISolutionSnapshot' ICSharpCode.NRefactory.Utils.CacheManager' ICSharpCode.NRefactory.TypeSystem.ParameterizedTypeReference
ICSharpCode.NRefactory,ICSharpCode.NRefactory.Utils,ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractUnresolvedEntity' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedTypeDefinition' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultResolvedField' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractTypeParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAssembly' ICSharpCode.NRefactory.TypeSystem.ICompilation' ICSharpCode.NRefactory.TypeSystem.Implementation.SimpleCompilation' ICSharpCode.NRefactory.Editor.StringBuilderDocument' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedParameter' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMethod' ICSharpCode.NRefactory.TypeSystem.Implementation.TypeParameterReference' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.CecilResolvedAttribute' ICSharpCode.NRefactory.TypeSystem.Implementation.KnownTypeCache' ICSharpCode.NRefactory.TypeSystem.Implementation.AbstractResolvedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.MergedNamespace' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedMember' ICSharpCode.NRefactory.TypeSystem.Implementation.SpecializedParameterizedMember' ICSharpCode.NRefactory.TypeSystem.DefaultSolutionSnapshot' ICSharpCode.NRefactory.TypeSystem.AnonymousType' ICSharpCode.NRefactory.TypeSystem.TypeSystemExtensions,ICSharpCode.NRefactory.EmptyList<T>
ICSharpCode.NRefactory,ICSharpCode.NRefactory.Completion,,ICSharpCode.NRefactory.TypeSystem.IEntity' ICSharpCode.NRefactory.TypeSystem.IVariable' ICSharpCode.NRefactory.Semantics.UnknownMemberResolveResult' ICSharpCode.NRefactory.Semantics.UnknownIdentifierResolveResult' ICSharpCode.NRefactory.TypeSystem.IUnresolvedTypeDefinition' ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedMethod
