Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MapperTests,TestBase,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TestBase.cs,RunTest,The length of the statement  "                "Expected Span" + (new TestTextSpan { span = testData.expectedSpan }) + " but was " + (new TestTextSpan { span = ts })); " is 120.
Long Statement,MapperTests,TestBase,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TestBase.cs,RunTest,The length of the statement  "                "Expected Definition " + (new TestTextSpan { span = testData.expectedDefinition.Value }) + " but was " + (new TestTextSpan { span = ts })); " is 139.
Long Statement,MapperTests,TestTextSpan,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TestBase.cs,ToString,The length of the statement  "                return string.Format("start=({0}'{1}) end=({2}'{3})"' span.iStartLine' span.iStartIndex' span.iEndLine' span.iEndIndex); " is 120.
Magic Number,MapperTests,TestBase,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TestBase.cs,RunCompiler,The following statement contains a magic number: var results = new CompileResults(                  () => "Test"'                  () => source'                  () => 4                  );
Magic Number,MapperTests,TestBase,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TestBase.cs,RunCompiler,The following statement contains a magic number: CompilerManager.Compile(4' new[] { typeof(SerializableAttribute).Assembly }' new[] { results });
Magic Number,MapperTests,MiscellaneousTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\MiscellaneousTests.cs,MacroReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a=1\nprint a"'                      location = new SourceLocation(2' 1)'                      expectedDatatip = "macro print"'                      expectedSpan = new TextSpan { iStartLine = 1' iEndLine = 1' iStartIndex = 0' iEndIndex = 5 }                  }                  );
Magic Number,MapperTests,MiscellaneousTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\MiscellaneousTests.cs,MacroReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a=1\nprint a"'                      location = new SourceLocation(2' 1)'                      expectedDatatip = "macro print"'                      expectedSpan = new TextSpan { iStartLine = 1' iEndLine = 1' iStartIndex = 0' iEndIndex = 5 }                  }                  );
Magic Number,MapperTests,TypeReferenceTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TypeReferenceTests.cs,IntTypeReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a as int"'                      location = new SourceLocation(1' 6)'                      expectedDatatip = "struct int"'                      expectedFormat = Formats.BooType'                      expectedSpan = new TextSpan { iStartLine = 0' iEndLine = 0' iStartIndex = 5' iEndIndex = 8 }                  }                  );
Magic Number,MapperTests,TypeReferenceTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TypeReferenceTests.cs,IntTypeReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a as int"'                      location = new SourceLocation(1' 6)'                      expectedDatatip = "struct int"'                      expectedFormat = Formats.BooType'                      expectedSpan = new TextSpan { iStartLine = 0' iEndLine = 0' iStartIndex = 5' iEndIndex = 8 }                  }                  );
Magic Number,MapperTests,TypeReferenceTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TypeReferenceTests.cs,IntTypeReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a as int"'                      location = new SourceLocation(1' 6)'                      expectedDatatip = "struct int"'                      expectedFormat = Formats.BooType'                      expectedSpan = new TextSpan { iStartLine = 0' iEndLine = 0' iStartIndex = 5' iEndIndex = 8 }                  }                  );
Magic Number,MapperTests,TypeReferenceTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TypeReferenceTests.cs,StringTypeReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a as string"'                      location = new SourceLocation(1' 6)'                      expectedDatatip = "class string"'                      expectedFormat = Formats.BooType'                      expectedSpan = new TextSpan { iStartLine = 0' iEndLine = 0' iStartIndex = 5' iEndIndex = 11 }                  }                  );
Magic Number,MapperTests,TypeReferenceTests,D:\research\architectureSmells\repos\mfeingold_Boo-Plugin\MapperTests\TypeReferenceTests.cs,StringTypeReference,The following statement contains a magic number: RunTest(                  new TestData                  {                      source = "a as string"'                      location = new SourceLocation(1' 6)'                      expectedDatatip = "class string"'                      expectedFormat = Formats.BooType'                      expectedSpan = new TextSpan { iStartLine = 0' iEndLine = 0' iStartIndex = 5' iEndIndex = 11 }                  }                  );
