Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AddDuplicateGraphException,0,1,0,0,1,13,1,0,1,0,0,1
AddEdgeToRootGraphException,0,1,0,0,1,13,1,0,1,0,0,1
AddToLeafGraphException,0,1,0,0,1,13,1,0,1,0,0,1
CycleAttemptedException,0,1,0,0,1,13,1,0,0,0,0,1
SubgraphAttemptedException,0,1,0,0,1,13,1,0,1,0,0,1
GraphException,0,1,0,0,1,13,1,5,0,0,0,0
KeyNotFoundGraphException,0,1,0,0,1,13,1,0,1,0,0,1
ConvertFromGraph,0,6,0,0,1,77,6,1,0,0,2,0
ConvertToGraph,1,9,0,0,1,100,13,1,0,1,1,0
GraphComposite,6,3,7,0,2,139,4,0,0,0.83,1,3
GraphCompositeBuilder,4,6,1,0,6,177,20,0,0,0.96,9,1
GraphCompositeBuilderConfiguration,2,2,2,0,2,48,2,0,0,1,0,1
GraphCompositeTraversal,0,4,0,0,3,86,15,0,0,0,1,3
ConvertFromGraphToXElement,0,5,0,0,0,55,5,0,1,0,0,0
ConvertFromXElementToGraph,2,6,0,0,1,72,7,0,1,1,0,0
