Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,System.Windows.Forms,ResourceTypeCombo,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\ResourceTypeCombo\ResourceTypeCombo.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,System.Windows.Forms,ResourceTypeCombo,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\ResourceTypeCombo\ResourceTypeCombo.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ResourceTypeCombo (D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\ResourceTypeCombo\ResourceTypeCombo.cs' [1' 29])' TGIBlockCombo (D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\TGIBlockCombo\TGIBlockCombo.cs' [1' 29])
Duplicate Abstraction,System.Windows.Forms,ResourceTypeCombo,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\ResourceTypeCombo\ResourceTypeCombo.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ResourceTypeCombo (D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\ResourceTypeCombo\ResourceTypeCombo.cs' [1' 23])' TGIBlockListEditor (D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\TGIBlockListEditor\MainForm.cs' [1' 23])' TGIBlockCombo (D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\TGIBlockCombo\TGIBlockCombo.cs' [1' 23])
Unutilized Abstraction,System.Windows.Forms,TGIBlockCombo,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Extras\s4piControls\TGIBlockCombo\TGIBlockCombo.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
