Implementation smell,Namespace,Class,File,Method,Description
Long Statement,VP6VIDExpImp,Program,F:\newReposMay17\Kuree_Sims4Tools\s4pe Helpers\VP6-to-_VID ExpImp\Program.cs,Main,The length of the statement  "		CopyableMessageBox.Show ("Missing /export or /import on command line."' Application.ProductName' CopyableMessageBoxButtons.OK' CopyableMessageBoxIcon.Error); " is 157.
Complex Conditional,VP6VIDExpImp,Program,F:\newReposMay17\Kuree_Sims4Tools\s4pe Helpers\VP6-to-_VID ExpImp\Program.cs,Main,The conditional expression  "(export && import) || (!export && !import)"  is complex.
