Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NameMapResource,NameMapResource,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Wrappers\NameMapResource\NameMapResource.cs,Parse,The length of the statement  "                    throw new InvalidDataException(String.Format("{0}: unsupported 'version'.  Read '0x{1:X8}'' supported: '0x00000001'"' this.GetType().Name' version)); " is 149.
Long Statement,NameMapResource,NameMapResource,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Wrappers\NameMapResource\NameMapResource.cs,Parse,The length of the statement  "                    throw new InvalidDataException(String.Format("{0}: Length {1} bytes' parsed {2} bytes"' this.GetType().Name' s.Length' s.Position)); " is 132.
Long Statement,NameMapResource,NameMapResource,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Wrappers\NameMapResource\NameMapResource.cs,CopyTo,The length of the statement  "            foreach (KeyValuePair<ulong' string> kvp in data) array[arrayIndex++] = new KeyValuePair<ulong'string>(kvp.Key' kvp.Value); " is 123.
Virtual Method Call from Constructor,NameMapResource,NameMapResource,D:\research\architectureSmells\repos\Kuree_Sims4Tools\s4pi Wrappers\NameMapResource\NameMapResource.cs,NameMapResource,The constructor "NameMapResource" calls a virtual method "OnResourceChanged".
