Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MsgPack.NUnitLiteRunner,Program,C:\repos\msgpack_msgpack-cli\test\NUnitLiteRunner\Program.cs,PreHeat,The length of the statement  "			new ArraySegmentEqualityComparer<decimal>().Equals( default( ArraySegment<decimal> )' default( ArraySegment<decimal> ) ); " is 121.
Long Statement,MsgPack.NUnitLiteRunner,Program,C:\repos\msgpack_msgpack-cli\test\NUnitLiteRunner\Program.cs,PreHeat,The length of the statement  "			// DateTimeOffset is not able to be instanciated via reflection' it might be because it consist of other non-primitive value types (DateTime and TimeSpan). " is 155.
