Method,LOC,CC,PC
When_parsing_parameters:Should_parse_empty_array,5,1,0
When_parsing_parameters:Should_parse_argument_with_slash,5,1,0
When_parsing_parameters:Should_parse_argument_with_equal_sign_as_value_separator,5,1,0
When_parsing_parameters:Should_parse_argument_with_list_as_backing_field,5,1,0
When_parsing_parameters:Should_each_value_of_parameter_to_list,5,1,0
When_parsing_parameters:Should_handle_boolean_parameter,5,1,0
When_parsing_parameters:Should_handle_space_as_separator_for_minus_minus_parameter_switch,5,1,0
When_parsing_parameters:Should_find_property_to_set_by_short_name,5,1,0
When_validating:scenarioFiles_is_required,4,1,0
When_validating:Should_have_at_least_one_default_parameter,4,1,0
When_validating:should_have_out_file_if_dry_run,4,1,0
When_validating:should_be_valid_if_help_is_set,4,1,0
When_printing_help:When_printing_help_text,9,1,0
When_printing_help:Switch_back_console_out,4,2,0
When_printing_help:Should_display_description_of_parameter,3,1,0
When_printing_help:Should_display_description_of_boolean_parameter,3,1,0
ProgramFixture:Switch_console_out,6,1,0
ProgramFixture:Switch_back_console_out,4,2,0
ProgramFixture:Should_run_example_framework_correctly,4,1,0
ProgramFixture:Should_not_display_header_when_nologo_argument_set,4,1,0
ProgramFixture:Should_create_colorful_listener_when_no_story_output_argument_passed_in,15,1,0
ProgramFixture:Should_create_file_listener_when_story_output_argument_passed_in,15,1,0
ProgramFixture:Should_create_xml_listener_when_xml_argument_passed_in,18,1,0
ProgramFixture:Should_create_both_file_and_xml_listener_when_story_output_argument_and_xml_argument_passed_in,18,1,0
ProgramFixture:Should_display_errormessage_if_assembly_doesnt_exist,6,1,0
