Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NBehave.Spec.Xunit.Specs,When_specifying_exceptions_to_be_thrown,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_fail_when_exception_is_of_a_different_type,The length of the statement  "            Assert.Throws<ThrowsException>(() => (typeof(SystemException)).ShouldBeThrownBy(() => { throw new ApplicationException(); }));" is 126.
Long Statement,NBehave.Spec.Xunit.Specs,When_specifying_exceptions_to_be_thrown,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_fail_when_exception_is_of_a_different_type_using_actions,The length of the statement  "            Assert.Throws<ThrowsException>(() => (typeof(SystemException)).ShouldBeThrownBy(() => { throw new ApplicationException(); }));" is 126.
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_equality_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_AreEqual,The following statement contains a magic number: i = 5;
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_equality_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_AreEqual,The following statement contains a magic number: j = 5;
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_equality_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_AreNotEqual,The following statement contains a magic number: var i = 5;
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_equality_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_AreNotEqual,The following statement contains a magic number: var j = 6;
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_Contains_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_Contains_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_Contains_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_Contains_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_Contains_on_collections,The following statement contains a magic number: vals.ShouldContain(6);
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_ShouldNotContain_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_ShouldNotContain_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
Magic Number,NBehave.Spec.Xunit.Specs,When_using_BDD_style_language_for_collection_assertions,C:\research\architectureSmells\repos\nbehave_NBehave\src\NBehave.Spec.Xunit.Specifications\ExtensionsSpecs.cs,Should_allow_substitution_for_ShouldNotContain_on_collections,The following statement contains a magic number: int[] vals = { 5' 6' 7' 8 };
