Method,LOC,CC,PC
App:App,23,2,0
App:Application_Launching,2,1,2
App:Application_Activated,2,1,2
App:Application_Deactivated,2,1,2
App:Application_Closing,2,1,2
App:RootFrame_NavigationFailed,6,2,2
App:Application_UnhandledException,6,2,2
App:InitializePhoneApplication,12,1,0
App:CompleteInitializePhoneApplication,7,2,2
CreateGroupPage:CreateGroupPage,3,1,0
CreateGroupPage:tbGroupName_GotFocus,2,1,2
CreateGroupPage:groupPicture_Tap,6,1,2
CreateGroupPage:doneAppBar_Click,12,1,2
CreateGroupPage:PhotoChoosen_Completed,10,2,2
CreateGroupPage:galleryButton_Click,5,1,2
CreateGroupPage:cameraButton_Tap,5,1,2
CreateGroupPage:groupPicture_Tap,5,1,2
GroupEventPage:GroupEventPage,4,1,0
GroupEventPage:OnNavigatedTo,8,2,1
GroupEventPage:addPeople_Click,3,1,2
HomePage:HomePage,5,1,0
HomePage:OnNavigatedTo,4,1,1
HomePage:ApplicationBarIconButton_Click,3,1,2
HomePage:ImgComingEvent_Tap,3,1,2
HomePage:Pivot_SelectionChanged,6,1,2
HomePage:newGroupApp_Click,3,1,2
HomePage:ItemsSelectionChanged,4,1,2
HomePage:GroupContent_SelectionChanged,4,1,2
SearchPage:SearchPage,5,1,0
SearchPage:SearchAppBar_Click,3,1,2
SearchPage:OnNavigatedTo,5,2,1
MainPage:MainPage,3,1,0
MainPage:btnSignIn_Click,3,1,2
MainPage:btnSignUp_Click,3,1,2
BindableBase:SetProperty,7,1,3
BindableBase:OnPropertyChanged,6,2,1
Event:Event,11,1,9
Event:Event,2,1,0
Group:Group,9,2,4
Group:Group,2,1,0
Log:Log,6,1,4
Punishment:Punishment,7,1,5
User:User,10,1,7
User:User,2,1,0
UserEvent:UserEvent,7,1,5
UserGroup:UserGroup,9,1,8
UserGroup:UserGroup,2,1,0
Vote:Vote,7,1,5
CreateGroupViewModels:CreateGroup,18,2,1
CreateGroupViewModels:CreateGroup,3,1,2
GroupViewModels:Load,4,1,0
GroupViewModels:GroupViewModels,6,1,0
GroupViewModels:WCMemberGroup,5,1,0
GroupViewModels:WCEventGroup,5,1,0
GroupViewModels:GroupViewModels,2,1,1
GroupViewModels:EventGroup,23,3,2
GroupViewModels:MemberGroup,24,3,2
HomeViewModels:HomeViewModels,5,1,0
HomeViewModels:Load,5,1,0
HomeViewModels:Refresh,2,1,0
HomeViewModels:WCUser,5,1,0
HomeViewModels:WCGroup,5,1,0
HomeViewModels:WCEvent,6,1,0
HomeViewModels:DownloadEventComplete,12,3,2
HomeViewModels:DownloadGroupComplete,12,3,2
HomeViewModels:DownloadProfileComplete,14,2,2
SearchViewModels:SearchViewModels,3,1,0
SearchViewModels:SearchUser,6,1,2
SearchViewModels:SearchUser,12,3,2
EventPage:EventPage,3,1,0
