Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TestTool,Program,D:\research\architectureSmells\repos\aBothe_D_Parser\TestTool\Program.cs,Main,The length of the statement  "			var dirs = Environment.OSVersion.Platform == PlatformID.Unix ? new[] { @"/usr/include/dlang" } : new[] { @"B:\Programs\D\dmd2\src\phobos"' @"B:\Programs\D\dmd2\src\druntime\import" }; " is 183.
Long Statement,TestTool,Program,D:\research\architectureSmells\repos\aBothe_D_Parser\TestTool\Program.cs,Main,The length of the statement  "			var ccf = new ConditionalCompilationFlags(new[]{ Environment.OSVersion.Platform == PlatformID.Unix ?"Posix":"Windows"' "D2" }' 1' true' null' 0); " is 145.
Magic Number,TestTool,BotanProfil,D:\research\architectureSmells\repos\aBothe_D_Parser\TestTool\BotanProfil.cs,Run,The following statement contains a magic number: var scopedStmt = ResolutionTests.S (scope' 9);
