Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NotificationDispatcher,Program,D:\research\architectureSmells\repos\xamarin_xamarin-forms-samples\WebServices\AzureNotificationHub\NotificationDispatcher\Program.cs,Main,The length of the statement  "            Console.WriteLine($"Press the spacebar to send a message to each tag in {string.Join("' "' DispatcherConstants.SubscriptionTags)}"); " is 132.
Long Statement,NotificationDispatcher,Program,D:\research\architectureSmells\repos\xamarin_xamarin-forms-samples\WebServices\AzureNotificationHub\NotificationDispatcher\Program.cs,SendTemplateNotificationsAsync,The length of the statement  "            NotificationHubClient hub = NotificationHubClient.CreateClientFromConnectionString(DispatcherConstants.FullAccessConnectionString' DispatcherConstants.NotificationHubName); " is 172.
