Method,LOC,CC,PC
App:App,4,1,0
App:OnLaunched,48,8,1
App:RootFrame_FirstNavigated,5,1,2
App:OnSuspending,5,1,2
App:OnActivated,22,3,1
BatteryImplementation:BatteryImplementation,3,1,0
MainPage:MainPage,5,1,0
MainPage:OnNavigatedTo,8,1,1
PicturePickerImplementation:GetImageStreamAsync,18,1,0
TextToSpeechImplementation:TextToSpeechImplementation,1,1,0
TextToSpeechImplementation:Speak,7,1,1
DeviceOrientationImplementation:DeviceOrientationImplementation,1,1,0
DeviceOrientationImplementation:Init,2,1,0
DeviceOrientationImplementation:GetOrientation,7,2,0
