Implementation smell,Namespace,Class,File,Method,Description
Magic Number,TodoAzure,TodoList,C:\repos\xamarin_xamarin-forms-samples\WebServices\TodoAzure\TodoAzure\TodoList.xaml.cs,TodoList,The following statement contains a magic number: if (manager.IsOfflineEnabled &&  			    (Device.RuntimePlatform == Device.UWP || Device.RuntimePlatform == Device.WinPhone)) {  				var syncButton = new Button {  					Text = "Sync items"'  					HeightRequest = 30  				};  				syncButton.Clicked += OnSyncItems;    				buttonsPanel.Children.Add (syncButton);  			}
Magic Number,TodoAzure,ActivityIndicatorScope,C:\repos\xamarin_xamarin-forms-samples\WebServices\TodoAzure\TodoAzure\TodoList.xaml.cs,ActivityIndicatorScope,The following statement contains a magic number: if (showIndicator) {  					indicatorDelay = Task.Delay (2000);  					SetIndicatorActivity (true);  				} else {  					indicatorDelay = Task.FromResult (0);  				}
