Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TodoASMX.UWP.ASMXService,TodoASMXServiceSoapClient,C:\repos\xamarin_xamarin-forms-samples\WebServices\TodoASMX\UWP\Service References\ASMXService\Reference.cs,OpenAsync,The length of the statement  "            return System.Threading.Tasks.Task.Factory.FromAsync(((System.ServiceModel.ICommunicationObject)(this)).BeginOpen(null' null)' new System.Action<System.IAsyncResult>(((System.ServiceModel.ICommunicationObject)(this)).EndOpen)); " is 227.
Long Statement,TodoASMX.UWP.ASMXService,TodoASMXServiceSoapClient,C:\repos\xamarin_xamarin-forms-samples\WebServices\TodoASMX\UWP\Service References\ASMXService\Reference.cs,CloseAsync,The length of the statement  "            return System.Threading.Tasks.Task.Factory.FromAsync(((System.ServiceModel.ICommunicationObject)(this)).BeginClose(null' null)' new System.Action<System.IAsyncResult>(((System.ServiceModel.ICommunicationObject)(this)).EndClose)); " is 229.
Long Statement,TodoASMX.UWP.ASMXService,TodoASMXServiceSoapClient,C:\repos\xamarin_xamarin-forms-samples\WebServices\TodoASMX\UWP\Service References\ASMXService\Reference.cs,GetBindingForEndpoint,The length of the statement  "            throw new System.InvalidOperationException(string.Format("Could not find endpoint with name \'{0}\'."' endpointConfiguration)); " is 127.
Long Statement,TodoASMX.UWP.ASMXService,TodoASMXServiceSoapClient,C:\repos\xamarin_xamarin-forms-samples\WebServices\TodoASMX\UWP\Service References\ASMXService\Reference.cs,GetEndpointAddress,The length of the statement  "            throw new System.InvalidOperationException(string.Format("Could not find endpoint with name \'{0}\'."' endpointConfiguration)); " is 127.
