Namespace,Type,Method,LOC,CC,PC
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetDriveListing,10,1,0
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetFilesListing,8,2,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetFoldersListing,16,2,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetDriveBasic,3,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetFolderBasic,6,2,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetFileBasic,6,2,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,Search,3,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetFileInfo,3,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetFile,3,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,GetExternalMediaInfo,9,1,2
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,ConvertFileInfoToFileBasic,12,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,ConvertDirectoryInfoToFolderBasic,11,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,EncodeTo64,4,1,1
MPExtended.PlugIns.MAS.LocalFileSystem,LocalFileSystem,DecodeFrom64,11,1,1
