Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Code' MPExtended.Applications.WebMediaPortal.Models,MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName' MPExtended.Applications.WebMediaPortal.Models.MediaItemModel' MPExtended.Applications.WebMediaPortal.Models.FoundServicesModel' MPExtended.Applications.WebMediaPortal.Models.HomeViewModel' MPExtended.Applications.WebMediaPortal.Models.MovieViewModel' MPExtended.Applications.WebMediaPortal.Models.TVCardViewModel
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Code' MPExtended.Applications.WebMediaPortal.Code.Composition' MPExtended.Applications.WebMediaPortal.Mvc,MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName' MPExtended.Applications.WebMediaPortal.Code.Composition.ApplicationInitializer' MPExtended.Applications.WebMediaPortal.Code.Composition.Composer' MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Code' MPExtended.Applications.WebMediaPortal' MPExtended.Applications.WebMediaPortal.Code.Composition' MPExtended.Applications.WebMediaPortal.Mvc,MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName' MPExtended.Applications.WebMediaPortal.WebMediaPortalApplication' MPExtended.Applications.WebMediaPortal.Code.Composition.ApplicationInitializer' MPExtended.Applications.WebMediaPortal.Code.Composition.Composer' MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Code' MPExtended.Applications.WebMediaPortal.Mvc' MPExtended.Applications.WebMediaPortal' MPExtended.Applications.WebMediaPortal.Code.Composition' MPExtended.Applications.WebMediaPortal.Mvc,MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName' MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations' MPExtended.Applications.WebMediaPortal.WebMediaPortalApplication' MPExtended.Applications.WebMediaPortal.Code.Composition.ApplicationInitializer' MPExtended.Applications.WebMediaPortal.Code.Composition.Composer
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code.Composition,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Code.Composition' MPExtended.Applications.WebMediaPortal.Mvc' MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code.Composition.ApplicationInitializer' MPExtended.Applications.WebMediaPortal.Code.Composition.Composer' MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations' MPExtended.Applications.WebMediaPortal.WebMediaPortalApplication
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Models,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Models' MPExtended.Applications.WebMediaPortal.Code' MPExtended.Applications.WebMediaPortal.Mvc' MPExtended.Applications.WebMediaPortal.Code,MPExtended.Applications.WebMediaPortal.Models.MediaItemModel' MPExtended.Applications.WebMediaPortal.Models.FoundServicesModel' MPExtended.Applications.WebMediaPortal.Models.HomeViewModel' MPExtended.Applications.WebMediaPortal.Models.MovieViewModel' MPExtended.Applications.WebMediaPortal.Models.TVCardViewModel' MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName' MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Models,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Models' MPExtended.Applications.WebMediaPortal.Code' MPExtended.Applications.WebMediaPortal.Code.Composition' MPExtended.Applications.WebMediaPortal.Mvc' MPExtended.Applications.WebMediaPortal.Code,MPExtended.Applications.WebMediaPortal.Models.MediaItemModel' MPExtended.Applications.WebMediaPortal.Models.FoundServicesModel' MPExtended.Applications.WebMediaPortal.Models.HomeViewModel' MPExtended.Applications.WebMediaPortal.Models.MovieViewModel' MPExtended.Applications.WebMediaPortal.Models.TVCardViewModel' MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName' MPExtended.Applications.WebMediaPortal.Code.Composition.ApplicationInitializer' MPExtended.Applications.WebMediaPortal.Code.Composition.Composer' MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations
Cyclic Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Mvc,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MPExtended.Applications.WebMediaPortal.Mvc' MPExtended.Applications.WebMediaPortal.Code,MPExtended.Applications.WebMediaPortal.Mvc.ContentLocator' MPExtended.Applications.WebMediaPortal.Mvc.AssetManager' MPExtended.Applications.WebMediaPortal.Mvc.UrlHelperExtensionMethods' MPExtended.Applications.WebMediaPortal.Mvc.SkinConfiguration' MPExtended.Applications.WebMediaPortal.Mvc.SkinTranslations' MPExtended.Applications.WebMediaPortal.Code.BaseController' MPExtended.Applications.WebMediaPortal.Code.Connections' MPExtended.Applications.WebMediaPortal.Code.Images' MPExtended.Applications.WebMediaPortal.Code.MediaName
Unstable Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Code,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): MPExtended.Applications.WebMediaPortal.Models' MPExtended.Applications.WebMediaPortal.Mvc,MPExtended.Applications.WebMediaPortal.Code.AvailabilityModel' MPExtended.Applications.WebMediaPortal.Code.ContentLocator
Unstable Dependency,MPExtended.Applications.WebMediaPortal,MPExtended.Applications.WebMediaPortal.Mvc,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): MPExtended.Applications.WebMediaPortal.Code.Composition,MPExtended.Applications.WebMediaPortal.Mvc.Composer
