Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Tests.MachO,SymbolTableTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\MachO\SymbolTableTests.cs,ShouldListSymbols,The length of the statement  "            CollectionAssert.IsSubsetOf(new [] { "_funkcja"' "_inna_funkcja"' "_jeszcze_inna_funkcja" }' symbolTable.Symbols.Select(x => x.Name).ToArray()); " is 144.
Long Statement,Tests.UImage,SimpleTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\UImage\SimpleTests.cs,ShouldFailOnImageWithWrongChecksum,The length of the statement  "			Assert.AreEqual(UImageResult.BadChecksum' UImageReader.TryLoad(Utilities.GetBinary("uImage-panda-wrng-cksm")' out var image)); " is 126.
Magic Number,Tests.ELF,ProgBitsSectionTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\ProgBitsSectionTests.cs,ShouldGetLoadAddress32,The following statement contains a magic number: Assert.AreEqual(13' sectionsToLoad.Count());
Magic Number,Tests.ELF,ProgBitsSectionTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\ProgBitsSectionTests.cs,ShouldGetLoadAddress64,The following statement contains a magic number: Assert.AreEqual(12' sectionsToLoad.Count());
Magic Number,Tests.ELF,SectionGettingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionGettingTests.cs,ShouldHandleOutOfRangeSection,The following statement contains a magic number: Assert.IsFalse(ELFReader.Load(Utilities.GetBinary("issue3")).TryGetSection(28' out section));
Magic Number,Tests.ELF,SectionHeadersParsingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionHeadersParsingTests.cs,ShouldFindProperNumberOfSections32,The following statement contains a magic number: Assert.AreEqual(29' elf.Sections.Count());
Magic Number,Tests.ELF,SectionHeadersParsingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionHeadersParsingTests.cs,ShouldFindProperNumberOfSections64,The following statement contains a magic number: Assert.AreEqual(30' elf.Sections.Count());
Magic Number,Tests.ELF,SectionHeadersParsingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionHeadersParsingTests.cs,ShouldFindProperAlignment32,The following statement contains a magic number: Assert.AreEqual(4' header.Alignment);
Magic Number,Tests.ELF,SectionHeadersParsingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionHeadersParsingTests.cs,ShouldFindProperAlignment64,The following statement contains a magic number: Assert.AreEqual(16' header.Alignment);
Magic Number,Tests.ELF,SectionHeadersParsingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionHeadersParsingTests.cs,ShouldFindAllNotes32,The following statement contains a magic number: Assert.AreEqual(2' notes.Count());
Magic Number,Tests.ELF,SectionHeadersParsingTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SectionHeadersParsingTests.cs,ShouldFindAllNotes64,The following statement contains a magic number: Assert.AreEqual(2' notes.Count());
Magic Number,Tests.ELF,SegmentsTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SegmentsTests.cs,ShouldFindAllSegmentsH32LE,The following statement contains a magic number: Assert.AreEqual(8' elf.Segments.Count());
Magic Number,Tests.ELF,SegmentsTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SegmentsTests.cs,ShouldFindAllSegmentsOR32BE,The following statement contains a magic number: Assert.AreEqual(2' elf.Segments.Count());
Magic Number,Tests.ELF,SegmentsTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SegmentsTests.cs,ShouldFindProperAlignment64,The following statement contains a magic number: Assert.AreEqual(8' segment.Alignment);
Magic Number,Tests.ELF,SegmentsTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SegmentsTests.cs,ShouldGetFileContents,The following statement contains a magic number: Assert.AreEqual(256' segment.GetFileContents().Length);
Magic Number,Tests.ELF,SegmentsTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\SegmentsTests.cs,ShouldGetMemoryContents,The following statement contains a magic number: Assert.AreEqual(264' segment.GetMemoryContents().Length);
Magic Number,Tests.ELF,StringTableTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\StringTableTests.cs,ShouldFindAllStrings,The following statement contains a magic number: Assert.AreEqual(29' elf.SectionsStringTable.Strings.Count());
Magic Number,Tests.ELF,StringTableTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\StringTableTests.cs,ShouldFindAllStrings64,The following statement contains a magic number: Assert.AreEqual(30' elf.SectionsStringTable.Strings.Count());
Magic Number,Tests.ELF,StringTableTests,D:\research\architectureSmells\repos\konrad-kruczynski_elfsharp\Tests\ELF\StringTableTests.cs,ShouldFindAllStringsBigEndian,The following statement contains a magic number: Assert.AreEqual(28' elf.SectionsStringTable.Strings.Count());
