Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Arithmetic,0,23,0,0,22,1275,178,0,0,0,0,1
DiscuzParam,2,6,3,0,4,100,8,0,0,0.67,0,1
FTP,20,41,7,6,31,1082,145,0,0,0.78,0,1
DNTException,0,2,0,0,2,14,2,2,0,0,0,0
DNTRequest,0,27,0,0,27,322,33,0,0,0,1,192
AES,1,2,0,0,2,57,4,0,0,0,1,0
DES,1,2,0,0,2,63,3,0,0,0,1,2
Semaphore,2,7,0,0,7,74,8,0,0,0.5,0,1
ManagedThreadPool,6,6,3,0,3,228,10,0,0,0.83,1,2
PageTemplate,2,5,0,1,3,347,65,1,0,0.8,2,0
SerializationHelper,1,6,0,0,5,108,11,0,0,0,0,19
SmiliesInfo,5,0,5,0,0,72,0,0,0,0,0,5
SysInfo,0,1,0,0,1,223,1,0,0,0,0,0
Thumbnail,2,18,0,0,14,308,41,0,0,0.83,1,5
Utils,7,143,1,4,141,2304,303,0,0,1,3,274
TypeConverter,0,17,0,0,17,208,23,0,0,0,1,86
PerfCounter,2,5,1,0,3,58,7,0,0,0.7,0,0
UnixDateTimeHelper,2,2,0,0,2,37,2,0,0,0,0,0
Validator,0,4,0,0,4,58,7,0,0,0,0,1
XMLComponent,11,6,10,1,3,214,13,4,0,0.97,1,1
ConcreteComponent,1,3,0,0,3,88,9,0,1,0.67,0,0
TreeNodeComponent,1,3,0,0,3,83,8,0,1,0.67,0,0
RssXMLComponent,1,3,0,0,3,110,21,0,1,0.67,0,0
XMLDecorator,2,5,0,0,5,51,6,0,1,0.6,1,0
Dictionary,1,9,7,0,9,121,12,0,1,1,0,8
LinkedList,1,6,6,0,5,114,12,0,1,1,1,0
List,1,9,7,0,9,151,16,1,1,1,1,109
Queue,1,8,7,0,6,137,14,0,1,1,1,0
SortedList,1,8,7,0,8,118,11,0,1,1,0,5
SumVisitor,1,2,2,0,2,36,2,0,1,0.5,0,0
CountVisitor,1,3,2,0,3,45,3,0,1,0.33,0,0
FindingVisitor,2,2,3,0,2,50,3,0,1,0.5,0,0
IDiscuzCollection,0,0,5,0,0,33,0,5,0,0,0,0
IDiscuzVisitor,0,1,1,0,0,13,1,3,0,0,0,3
Singleton,2,3,0,0,2,38,4,0,0,0,0,0
DefaultTypeFinder,4,4,4,0,3,87,7,0,1,0.81,0,0
ITypeFinder,0,1,0,0,0,4,1,1,0,0,0,0
InvalidXmlException,0,1,0,0,1,6,1,0,1,0,0,0
XmlDocumentExtender,0,15,0,0,14,239,25,0,0,0,0,27
IXmlNodeVisitor,0,2,0,0,0,26,2,2,0,0,0,0
XmlNodeAttributeValueVisitor,1,3,0,0,3,40,3,0,1,0.33,0,0
XmlNodeInnerTextVisitor,1,3,0,0,3,40,3,0,1,0.33,0,12
