Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CacheKeys,52,0,0,52,0,61,0,0,0,0,0,2
LogVisitor,1,1,1,0,1,13,1,0,0,0,1,0
DefaultCacheStrategy,3,9,2,0,8,178,27,0,1,1,0,3
DNTCache,8,12,0,0,9,430,20,0,0,0,4,63
ICacheStrategy,0,7,1,0,0,55,7,1,0,0,0,2
DBCacheService,7,6,0,0,6,121,12,0,0,0,7,0
ICacheAttachFiles,0,2,0,0,0,18,2,0,0,0,0,1
ICacheAttachments,0,16,0,0,0,95,16,0,0,0,1,2
ICacheOnlineUser,0,26,0,0,0,168,26,0,0,0,1,2
ICachePosts,0,15,0,0,0,107,15,0,0,0,2,2
ICacheTopics,0,41,0,0,0,265,41,0,0,0,1,2
ICacheUsers,0,51,0,0,0,340,51,0,0,0,1,2
