Method,LOC,CC,PC
ILoginAdapter:IsClientLogin,1,1,0
ILoginAdapter:GetLoginedUserId,1,1,0
ILoginAdapter:GetLoginedUserInfo,1,1,0
ILoginAdapter:LoginOut,1,1,0
ILoginAdapter:GetCookieValue,1,1,1
ILoginAdapter:WriteLoginCookie,1,1,1
LoginAdapter:IsClientLogin,4,1,0
LoginAdapter:GetLoginedUserId,4,1,0
LoginAdapter:GetLoginedUserInfo,17,3,0
LoginAdapter:Encrypt,20,2,2
LoginAdapter:Decrypt,17,2,2
LoginAdapter:_GetCookie,19,4,0
LoginAdapter:GetCookieValue,8,2,1
LoginAdapter:LoginOut,12,1,0
LoginAdapter:WriteLoginCookie,16,1,1
