Implementation smell,Namespace,Class,File,Method,Description
Long Method,MonoDevelop.PackageManagement,ManagePackagesDialog,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement.Gui\ManagePackagesDialog.cs,Build,The method has 405 lines of code.
Complex Method,MonoDevelop.PackageManagement,SelectProjectsDialog,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement.Gui\SelectProjectsDialog.cs,UpdateTopLabel,Cyclomatic complexity of the method is 9
Complex Method,MonoDevelop.PackageManagement,ManagePackagesViewModel,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement\ManagePackagesViewModel.cs,GetCurrentPackageVersionAdditionalText,Cyclomatic complexity of the method is 9
Complex Method,NuGet.PackageManagement.UI,PackageFeedSearchState,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\NuGet.PackageManagement.UI\PackageItemLoader.cs,AggregateLoadingStatus,Cyclomatic complexity of the method is 9
Complex Method,NuGet.PackageManagement.UI,PackageLoadContext,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\NuGet.PackageManagement.UI\PackageLoadContext.cs,GetSupportedFrameworks,Cyclomatic complexity of the method is 8
Long Parameter List,MonoDevelop.PackageManagement,MonoDevelopCredentialProvider,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement\MonoDevelopCredentialProvider.cs,GetAsync,The method has 7 parameters. Parameters: uri' proxy' type' message' isRetry' nonInteractive' cancellationToken
Long Parameter List,MonoDevelop.PackageManagement,BackgroundPackageActionRunner,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement\BackgroundPackageActionRunner.cs,TryRunActionsWithProgressMonitor,The method has 5 parameters. Parameters: progressMessage' actions' taskCompletionSource' clearConsole' cancellationTokenSource
Long Parameter List,MonoDevelop.PackageManagement,BackgroundPackageActionRunner,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement\BackgroundPackageActionRunner.cs,RunActionsWithProgressMonitor,The method has 5 parameters. Parameters: progressMessage' installPackageActions' taskCompletionSource' clearConsole' cancellationTokenSource
Long Parameter List,MonoDevelop.PackageManagement,PackageSourceCellRenderer,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement.Gui\PackageSourceCellRenderer.cs,Render,The method has 6 parameters. Parameters: window' widget' background_area' cell_area' expose_area' flags
Long Parameter List,MonoDevelop.PackageManagement,PackageSourceCellRenderer,C:\research\architectureSmells\repos\mono_monodevelop\main\src\addins\MonoDevelop.PackageManagement\MonoDevelop.PackageManagement.Gui\PackageSourceCellRenderer.cs,GetSize,The method has 6 parameters. Parameters: widget' cell_area' x_offset' y_offset' width' height
