Project,Namespace,Ca types,Ce types
MonoDevelop.AspNet,MonoDevelop.AspNet.Html,MonoDevelop.AspNet.Html.Parser.HtmlTagState' MonoDevelop.AspNet.Html.Parser.HtmlDomExtensions' MonoDevelop.AspNet.WebForms.WebFormsEditorExtension' MonoDevelop.AspNet.WebForms.WebFormsDirectiveCompletion,MonoDevelop.AspNet.Html.Parser.HtmlClosingTagState' MonoDevelop.AspNet.Html.Parser.HtmlTagState
MonoDevelop.AspNet,MonoDevelop.AspNet.Razor.Parser,MonoDevelop.AspNet.Razor.RazorCSharpParser,MonoDevelop.AspNet.Razor.Dom.RazorCodeFragment' MonoDevelop.AspNet.Razor.Dom.RazorCodeBlock' MonoDevelop.AspNet.Html.Parser.HtmlClosingTagState' MonoDevelop.AspNet.Html.Parser.HtmlTagState' MonoDevelop.AspNet.Razor.Dom.RazorComment' MonoDevelop.AspNet.Razor.Dom.RazorDirective' MonoDevelop.AspNet.Razor.Dom.RazorImplicitExpression' MonoDevelop.AspNet.Razor.Dom.RazorExplicitExpression' MonoDevelop.AspNet.Razor.Dom.RazorStatement
MonoDevelop.AspNet,MonoDevelop.AspNet.Razor,,MonoDevelop.AspNet.Razor.Parser.RazorUtils' MonoDevelop.Web.Razor.EditorParserFixed.RazorEditorParser' MonoDevelop.AspNet.Projects.WebSubtype' MonoDevelop.AspNet.WebForms.WebFormsParsedDocument' MonoDevelop.AspNet.WebForms.Parser.WebFormsRootState' MonoDevelop.AspNet.Razor.Generator.PreprocessedRazorHost' MonoDevelop.AspNet.Projects.AspNetAppProjectFlavor
MonoDevelop.AspNet,MonoDevelop.Web.Razor.EditorParserFixed,MonoDevelop.AspNet.Razor.OpenRazorDocument' MonoDevelop.AspNet.Razor.RazorCSharpParser' MonoDevelop.AspNet.Razor.RazorCSharpParserContext,
MonoDevelop.AspNet,MonoDevelop.AspNet.Projects,MonoDevelop.AspNet.Commands.AddViewFromControllerCommandHandler' MonoDevelop.AspNet.ProjectPad.AspNetFolderNodeCommandHandler' MonoDevelop.AspNet.WebForms.WebFormsParsedDocument' MonoDevelop.AspNet.WebForms.WebFormsParser' MonoDevelop.AspNet.WebForms.WebFormsCodeBehind' MonoDevelop.AspNet.Razor.RazorCSharpParser' MonoDevelop.AspNet.WebForms.WebFormsPageInfo' MonoDevelop.AspNet.WebForms.WebFormsDirectiveCompletion' MonoDevelop.AspNet.WebForms.WebFormsEditorExtension' MonoDevelop.AspNet.WebForms.DocumentInfo' MonoDevelop.AspNet.WebForms.WebFormsToolboxNode' MonoDevelop.AspNet.Execution.XspOptionsPanelWidget' MonoDevelop.AspNet.Commands.AddViewDialog' MonoDevelop.AspNet.Execution.XspOptionsPanel' MonoDevelop.AspNet.WebForms.MasterContentFileDescriptionTemplate' MonoDevelop.AspNet.Commands.GoToControllerCommandHandler' MonoDevelop.AspNet.Commands.MvcCommandsCommonHandler' MonoDevelop.AspNet.ProjectPad.AspNetProjectNodeCommandHandler' MonoDevelop.AspNet.WebForms.WebFormsTypeContext' MonoDevelop.AspNet.Commands.AddControllerDialog' MonoDevelop.AspNet.Razor.RazorCSharpParserContext,MonoDevelop.AspNet.WebForms.WebFormsRegistrationCache' MonoDevelop.AspNet.WebForms.WebFormsCodeBehindTypeNameCache' MonoDevelop.AspNet.Execution.AspNetExecutionCommand' MonoDevelop.AspNet.Execution.AspNetExecutionHandler' MonoDevelop.AspNet.Execution.XspParameters' MonoDevelop.AspNet.Execution.BrowserLauncher' MonoDevelop.AspNet.Execution.XspBrowserLauncherConsole
MonoDevelop.AspNet,MonoDevelop.AspNet.WebForms,MonoDevelop.AspNet.WebForms.CSharp.CSharpProjector' MonoDevelop.AspNet.Projects.AspNetAppProjectFlavor' MonoDevelop.AspNet.Commands.AddViewDialog' MonoDevelop.AspNet.Razor.RazorCSharpParser,MonoDevelop.AspNet.Projects.AspNetAppProjectFlavor' MonoDevelop.AspNet.Projects.WebSubtype' MonoDevelop.AspNet.WebForms.Dom.WebFormsRenderExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsHtmlEncodedExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsRenderBlock' MonoDevelop.AspNet.Html.BaseHtmlEditorExtension' MonoDevelop.AspNet.Html.Parser.HtmlScriptBodyState' MonoDevelop.AspNet.WebForms.Parser.WebFormsDirectiveState' MonoDevelop.AspNet.WebForms.Parser.WebFormsExpressionState' MonoDevelop.AspNet.WebForms.Parser.WebFormsRootState' MonoDevelop.AspNet.WebForms.Dom.WebFormsDirective' MonoDevelop.AspNet.WebForms.Dom.WebFormsExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsBindingExpression' MonoDevelop.AspNet.Html.HtmlPathCompletion' MonoDevelop.AspNet.WebForms.Dom.WebFormsServerComment
MonoDevelop.AspNet,MonoDevelop.AspNet.Html.Parser,MonoDevelop.AspNet.Html.BaseHtmlEditorExtension' MonoDevelop.AspNet.Razor.Parser.RazorCodeFragmentState' MonoDevelop.AspNet.Html.HtmlParser' MonoDevelop.AspNet.Razor.Parser.RazorRootState' MonoDevelop.AspNet.WebForms.Parser.WebFormsRootState' MonoDevelop.AspNet.WebForms.WebFormsEditorExtension,MonoDevelop.AspNet.Html.ElementTypes
MonoDevelop.AspNet,MonoDevelop.AspNet.Execution,MonoDevelop.AspNet.Projects.AspNetAppProjectFlavor,MonoDevelop.AspNet.Projects.AspNetAppProjectFlavor
MonoDevelop.AspNet,MonoDevelop.AspNet.WebForms.Parser,MonoDevelop.AspNet.WebForms.WebFormsEditorExtension' MonoDevelop.AspNet.WebForms.WebFormsParser' MonoDevelop.AspNet.Razor.RazorCSharpParser,MonoDevelop.AspNet.WebForms.Dom.WebFormsServerComment' MonoDevelop.AspNet.WebForms.Dom.WebFormsDirective' MonoDevelop.AspNet.WebForms.Dom.WebFormsRenderExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsHtmlEncodedExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsBindingExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsResourceExpression' MonoDevelop.AspNet.WebForms.Dom.WebFormsRenderBlock' MonoDevelop.AspNet.Html.Parser.HtmlClosingTagState' MonoDevelop.AspNet.Html.Parser.HtmlTagState
MonoDevelop.AspNet,MonoDevelop.AspNet.WebForms.Dom,MonoDevelop.AspNet.WebForms.WebFormsParsedDocument' MonoDevelop.AspNet.WebForms.Parser.WebFormsDirectiveState' MonoDevelop.AspNet.WebForms.WebFormsPageInfo' MonoDevelop.AspNet.WebForms.WebFormsTypeContext' MonoDevelop.AspNet.WebForms.WebFormsEditorExtension' MonoDevelop.AspNet.WebForms.DocumentInfo' MonoDevelop.AspNet.WebForms.Parser.WebFormsExpressionState' MonoDevelop.AspNet.WebForms.Parser.WebFormsServerCommentState' MonoDevelop.AspNet.WebForms.Parser.WebFormsAttributeValueState' MonoDevelop.AspNet.WebForms.CSharp.CSharpProjector,
