Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ResourcesTester,Form1,C:\research\architectureSmells\repos\mono_monodevelop\main\tests\test-projects\resources-tester\ResourcesTester\FormFile.cs,InitializeComponent,The length of the statement  "            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager (typeof (Form1)); " is 127.
Long Statement,ResourcesTester,Form2,C:\research\architectureSmells\repos\mono_monodevelop\main\tests\test-projects\resources-tester\ResourcesTester\Subfolder\FormFile2.cs,InitializeComponent,The length of the statement  "            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager (typeof (Form2)); " is 127.
