Namespace,Type,Method,LOC,CC,PC
ServiceStack.Logging.EventLog,EventLogFactory,EventLogFactory,1,1,1
ServiceStack.Logging.EventLog,EventLogFactory,EventLogFactory,4,1,2
ServiceStack.Logging.EventLog,EventLogFactory,GetLogger,3,1,1
ServiceStack.Logging.EventLog,EventLogFactory,GetLogger,3,1,1
ServiceStack.Logging.EventLog,EventLogger,EventLogger,12,3,2
ServiceStack.Logging.EventLog,EventLogger,Write,3,1,2
ServiceStack.Logging.EventLog,EventLogger,Write,20,3,3
ServiceStack.Logging.EventLog,EventLogger,Debug,3,1,1
ServiceStack.Logging.EventLog,EventLogger,Debug,3,1,2
ServiceStack.Logging.EventLog,EventLogger,DebugFormat,3,1,2
ServiceStack.Logging.EventLog,EventLogger,Error,3,1,1
ServiceStack.Logging.EventLog,EventLogger,Error,3,1,2
ServiceStack.Logging.EventLog,EventLogger,ErrorFormat,3,1,2
ServiceStack.Logging.EventLog,EventLogger,Fatal,3,1,1
ServiceStack.Logging.EventLog,EventLogger,Fatal,3,1,2
ServiceStack.Logging.EventLog,EventLogger,FatalFormat,3,1,2
ServiceStack.Logging.EventLog,EventLogger,Info,3,1,1
ServiceStack.Logging.EventLog,EventLogger,Info,3,1,2
ServiceStack.Logging.EventLog,EventLogger,InfoFormat,3,1,2
ServiceStack.Logging.EventLog,EventLogger,Warn,3,1,1
ServiceStack.Logging.EventLog,EventLogger,Warn,3,1,2
ServiceStack.Logging.EventLog,EventLogger,WarnFormat,3,1,2
