Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Office365Starter,Office365StarterProject,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject' Office365StarterProject.ViewModels,Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel
Cyclic Dependency,Office365Starter,Office365StarterProject,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject' Office365StarterProject.Helpers' Office365StarterProject.ViewModels,Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations' Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel
Cyclic Dependency,Office365Starter,Office365StarterProject,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject' Office365StarterProject.ViewModels' Office365StarterProject.Helpers' Office365StarterProject.ViewModels,Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations
Cyclic Dependency,Office365Starter,Office365StarterProject,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject' Office365StarterProject.Helpers' Office365StarterProject.ViewModels' Office365StarterProject.Helpers' Office365StarterProject.ViewModels,Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations' Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel
Cyclic Dependency,Office365Starter,Office365StarterProject.Helpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject.Helpers' Office365StarterProject,Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations' Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage
Cyclic Dependency,Office365Starter,Office365StarterProject.ViewModels,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject.ViewModels' Office365StarterProject.Helpers,Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations
Cyclic Dependency,Office365Starter,Office365StarterProject.Views,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject.Views' Office365StarterProject' Office365StarterProject.Helpers,Office365StarterProject.Views.Calendar' Office365StarterProject.Views.Mail' Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations
Cyclic Dependency,Office365Starter,Office365StarterProject.Views,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject.Views' Office365StarterProject' Office365StarterProject.ViewModels' Office365StarterProject.Helpers,Office365StarterProject.Views.Calendar' Office365StarterProject.Views.Mail' Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations
Cyclic Dependency,Office365Starter,Office365StarterProject.Views,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Office365StarterProject.Views' Office365StarterProject' Office365StarterProject.ViewModels' Office365StarterProject' Office365StarterProject.Helpers,Office365StarterProject.Views.Calendar' Office365StarterProject.Views.Mail' Office365StarterProject.App' Office365StarterProject.AuthenticationHelper' Office365StarterProject.MainPage' Office365StarterProject.ViewModels.ContactItemViewModel' Office365StarterProject.ViewModels.ContactsViewModel' Office365StarterProject.ViewModels.CalendarViewModel' Office365StarterProject.Helpers.ContactsOperations' Office365StarterProject.Helpers.FileOperations
Unstable Dependency,Office365Starter,Office365StarterProject,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Office365StarterProject.ViewModels' Office365StarterProject.Views,Office365StarterProject.UserViewModel' Office365StarterProject.Calendar' Office365StarterProject.MyFiles' Office365StarterProject.Contacts' Office365StarterProject.Mail
