Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The length of the statement  "            this.textBox1.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Left)  " is 141.
Long Statement,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The length of the statement  "            this.button1.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right))); " is 143.
Long Statement,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The length of the statement  "            this.textBox2.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)  " is 144.
Long Statement,SymbolSource.Integration.NuGet.PackageExplorer,PackageIssueExtensions,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\PackageRuleWrapper.cs,ToCommandLine,The length of the statement  "            return new NuGetPackageExplorer.Types.PackageIssue(issue.Level.ToCommandLine()' issue.Title' issue.Description' issue.Solution); " is 128.
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox1.Location = new System.Drawing.Point(12' 12);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox1.Location = new System.Drawing.Point(12' 12);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox1.Size = new System.Drawing.Size(326' 20);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox1.Size = new System.Drawing.Size(326' 20);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Location = new System.Drawing.Point(344' 9);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Location = new System.Drawing.Point(344' 9);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Size = new System.Drawing.Size(75' 23);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Size = new System.Drawing.Size(75' 23);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox2.Location = new System.Drawing.Point(12' 38);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox2.Location = new System.Drawing.Point(12' 38);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox2.Size = new System.Drawing.Size(407' 212);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox2.Size = new System.Drawing.Size(407' 212);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.textBox2.TabIndex = 2;
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.AutoScaleDimensions = new System.Drawing.SizeF(6F' 13F);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.AutoScaleDimensions = new System.Drawing.SizeF(6F' 13F);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size(427' 262);
Magic Number,SymbolSource.Integration.NuGet.PackageExplorer,Form1,D:\research\architectureSmells\repos1\SymbolSource_SymbolSource.Community\Sources\SymbolSource.Integration.NuGet.PackageExplorer\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size(427' 262);
